,season,TOT,age_x,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct.1,shots_attempted.1,time_on_ice_avg,hits,blocks,takeaways,giveaways,name,age_y,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct,uniqueseason
0,2014-15,MTL,21.0,12.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,16.7,21.0,16.7,21.0,9.25,5.0,4.0,1.0,2.0,andrisv01,21.0,67.0,81.0,45.3,1.2,52.0,63.0,45.2,0.3,12.5,92.9,105.0,60.4,39.6,1
1,2015-16,MTL,22.0,44.0,6.0,1.0,6.0,1.0,0.0,0.0,9.0,1.0,0.0,9.5,131.0,9.5,131.0,14.07,71.0,17.0,9.0,13.0,andrisv01,22.0,561.0,497.0,53.0,3.0,418.0,357.0,53.9,4.0,8.4,92.0,100.0,64.1,35.9,1
2,2016-17,MTL,23.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,11.15,5.0,3.0,1.0,1.0,andrisv01,23.0,35.0,32.0,52.2,-4.0,24.0,17.0,58.5,4.8,0.0,100.0,100.0,48.0,52.0,1
3,2015-16,BUF,20.0,8.0,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,28.0,11.36,8.0,6.0,4.0,3.0,baileju01,20.0,82.0,92.0,47.1,-1.2,70.0,61.0,53.4,6.1,3.6,88.2,91.9,52.9,47.1,1
5,2016-17,BUF,21.0,12.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,16.0,16.7,16.0,8.42,10.0,1.0,0.0,1.0,baptini01,21.0,75.0,95.0,44.1,-7.3,54.0,77.0,41.2,-9.7,7.9,96.8,104.0,55.4,44.6,1
6,2013-14,FLA,18.0,54.0,10.0,-3.0,5.0,3.0,0.0,1.0,13.0,3.0,0.0,9.2,134.0,9.2,134.0,17.06,16.0,27.0,30.0,17.0,barkoal01,18.0,735.0,683.0,51.8,1.7,563.0,529.0,51.6,0.5,8.5,90.5,98.9,52.3,47.7,1
7,2014-15,FLA,19.0,71.0,16.0,-4.0,13.0,3.0,0.0,3.0,16.0,4.0,0.0,13.0,199.0,13.0,199.0,17.30,35.0,35.0,42.0,27.0,barkoal01,19.0,954.0,851.0,52.9,2.7,705.0,647.0,52.1,2.2,7.5,91.4,98.9,49.0,51.0,1
8,2015-16,FLA,20.0,66.0,8.0,18.0,18.0,9.0,1.0,8.0,23.0,7.0,1.0,16.4,255.0,16.4,255.0,19.26,43.0,39.0,45.0,29.0,barkoal01,20.0,822.0,875.0,48.4,-0.9,659.0,677.0,49.3,0.0,11.8,91.6,103.0,46.2,53.8,1
9,2016-17,FLA,21.0,23.0,0.0,1.0,2.0,0.0,0.0,1.0,8.0,4.0,0.0,4.7,74.0,4.7,74.0,19.00,14.0,11.0,15.0,10.0,barkoal01,21.0,326.0,257.0,55.9,5.1,243.0,209.0,53.8,3.1,8.3,91.4,99.7,53.0,47.0,1
10,2016-17,DET,21.0,7.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,9.06,12.0,0.0,1.0,3.0,bertuty01,21.0,38.0,54.0,41.3,-6.0,28.0,45.0,38.4,-9.3,5.0,93.1,98.1,55.6,44.4,1
11,2015-16,COL,20.0,31.0,16.0,-2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,4.8,47.0,4.8,47.0,13.21,17.0,17.0,4.0,8.0,bigrach01,20.0,306.0,406.0,43.0,-1.6,234.0,313.0,42.8,-3.0,5.5,94.7,100.0,60.4,39.6,1
12,2015-16,CBJ,20.0,12.0,0.0,6.0,4.0,0.0,0.0,1.0,4.0,0.0,0.0,16.0,44.0,16.0,44.0,15.59,9.0,5.0,6.0,6.0,bjorkol01,20.0,155.0,155.0,50.0,-0.6,112.0,116.0,49.1,-1.7,10.6,94.7,105.0,50.8,49.2,1
13,2016-17,CBJ,21.0,3.0,4.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,10.51,1.0,1.0,0.0,1.0,bjorkol01,21.0,17.0,22.0,43.6,-8.6,13.0,15.0,46.4,-3.6,9.1,76.9,86.0,64.3,35.7,1
14,2016-17,NYR,21.0,10.0,4.0,4.0,3.0,1.0,0.0,0.0,2.0,2.0,0.0,22.2,35.0,22.2,35.0,15.06,3.0,3.0,4.0,10.0,buchnpa01,21.0,122.0,102.0,54.5,7.3,93.0,76.0,55.0,7.3,14.9,87.7,102.0,43.0,57.0,1
