,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,ANA,22,1069,803,57.1,4.3,850,651,56.6,4.3,11.8,92.4,104.,59.3,40.7
2,2008-09,ANA,23,1339,981,57.7,7.2,1045,809,56.4,5.5,9.2,90.3,99.5,57.7,42.3
3,2009-10,ANA,24,1051,1011,51.0,4.8,817,821,49.9,3.3,10.5,90.9,101.,49.0,51.0
4,2010-11,ANA,25,1044,1112,48.4,5.0,808,840,49.0,5.5,12.6,91.3,103.,47.0,53.0
5,2011-12,ANA,26,1308,1139,53.5,6.9,946,846,52.8,5.9,7.6,90.3,97.9,48.0,52.0
6,2012-13,ANA,27,654,640,50.5,3.1,485,453,51.7,3.2,11.6,91.0,102.,46.9,53.1
7,2013-14,ANA,28,1153,1067,51.9,1.2,863,781,52.5,1.9,12.4,91.1,103.,48.4,51.6
8,2014-15,ANA,29,1140,1054,52.0,0.7,875,743,54.1,3.0,11.6,90.3,101.,50.7,49.3
9,2015-16,ANA,30,1209,972,55.4,3.8,894,699,56.1,3.4,9.1,91.2,100.,51.4,48.6
10,2016-17,ANA,31,276,267,50.8,2.5,208,201,50.9,2.2,7.4,90.6,98.1,48.8,51.2
