,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,WSH,22,1610,1159,58.1,3.8,1187,875,57.6,2.6,11.2,90.7,101.,58.0,42.0
2,2008-09,WSH,23,1601,1191,57.3,4.1,1142,882,56.4,2.3,10.1,90.2,100.,59.3,40.7
3,2009-10,WSH,24,1418,1051,57.4,5.7,992,775,56.1,6.2,12.2,93.4,105.,56.2,43.8
4,2010-11,WSH,25,1456,1212,54.6,3.4,1054,899,54.0,3.0,9.2,92.8,102.,52.6,47.4
5,2011-12,WSH,26,1182,1287,47.9,-1.7,871,933,48.3,-1.7,9.7,91.4,101.,53.3,46.7
6,2012-13,WSH,27,760,794,48.9,-0.6,544,584,48.2,-1.6,10.8,91.5,102.,55.0,45.0
7,2013-14,WSH,28,1241,1226,50.3,3.6,900,931,49.2,2.5,6.8,89.7,96.5,59.7,40.3
8,2014-15,WSH,29,1456,1195,54.9,5.5,1056,868,54.9,5.3,9.3,91.1,100.,59.7,40.3
9,2015-16,WSH,30,1329,1171,53.2,4.0,972,829,54.0,4.4,10.0,92.3,102.,52.1,47.9
10,2016-17,WSH,31,290,303,48.9,-4.4,219,235,48.2,-3.4,10.8,89.9,100.,60.1,39.9
