,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,BOS,30,1329,1139,53.8,2.9,1006,917,52.3,2.4,9.5,92.0,101.,48.9,51.1
2,2008-09,BOS,31,1391,1290,51.9,2.0,1056,1003,51.3,2.1,10.1,92.8,102.,46.9,53.1
3,2009-10,BOS,32,1545,1251,55.3,2.9,1158,945,55.1,2.7,7.7,93.4,101.,49.9,50.1
4,2010-11,BOS,33,1711,1452,54.1,4.3,1269,1117,53.2,3.5,8.7,94.0,102.,46.6,53.4
5,2011-12,BOS,34,1745,1276,57.8,4.4,1277,957,57.2,4.2,9.4,92.0,101.,49.0,51.0
6,2012-13,BOS,35,991,782,55.9,0.6,751,595,55.8,1.6,8.4,93.3,101.,45.0,55.0
7,2013-14,BOS,36,1465,1202,54.9,1.4,1096,893,55.1,2.3,8.6,93.6,102.,47.8,52.2
8,2014-15,BOS,37,1173,1007,53.8,2.6,853,782,52.2,1.4,6.9,91.8,98.7,45.9,54.1
9,2015-16,BOS,38,1424,1474,49.1,-0.8,1074,1118,49.0,-1.3,8.5,92.2,100.,43.9,56.1
10,2016-17,BOS,39,344,321,51.7,-3.4,258,230,52.9,-2.6,10.0,94.3,104.,46.9,53.1
