,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2008-09,LAK,20,828,866,48.9,-4.2,620,652,48.7,-4.5,6.0,92.7,98.6,46.7,53.3
2,2009-10,LAK,21,938,899,51.1,-1.0,710,667,51.6,-1.0,10.9,93.0,103.,50.6,49.4
3,2010-11,LAK,22,874,937,48.3,-5.9,630,702,47.3,-6.1,7.5,93.2,100.,49.7,50.3
4,2011-12,PHI,23,1000,998,50.1,-3.8,727,736,49.7,-4.1,8.3,92.1,100.,57.9,42.1
5,2012-13,PHI,24,529,572,48.0,-0.3,391,414,48.6,-0.6,7.4,90.9,98.4,50.3,49.7
6,2013-14,PHI,25,1078,1086,49.8,-2.4,781,806,49.2,-3.0,9.7,92.2,101.,57.8,42.2
7,2014-15,PHI,26,961,913,51.3,2.0,699,669,51.1,2.4,7.9,91.7,99.6,52.8,47.2
8,2015-16,PHI,27,1183,1058,52.8,3.4,839,755,52.6,3.3,8.9,90.5,99.4,47.7,52.3
9,2016-17,PHI,28,358,337,51.5,-1.1,258,231,52.8,-0.5,8.5,89.6,98.2,59.0,41.0
