,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2010-11,NSH,22,273,353,43.6,-3.2,205,251,45.0,-1.5,13.8,91.8,105.,49.8,50.2
2,2011-12,NSH,23,383,505,43.1,-5.4,279,378,42.5,-5.4,9.4,88.6,98.0,45.1,54.9
3,2012-13,NSH,24,339,380,47.1,-1.5,249,271,47.9,-1.7,8.2,92.6,100.,44.4,55.6
4,2013-14,MIN,25,143,126,53.2,2.7,105,86,55.0,5.7,2.6,94.4,97.0,59.8,40.2
5,2014-15,MIN,26,31,29,51.7,-7.7,24,23,51.1,-9.4,5.6,81.0,86.5,50.0,50.0
