,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,CHI,19,963,866,52.7,1.5,747,688,52.1,0.7,9.9,89.2,99.1,54.7,45.3
2,2008-09,CHI,20,1125,874,56.3,0.1,863,698,55.3,-0.8,7.5,91.4,98.9,68.0,32.0
3,2009-10,CHI,21,1353,947,58.8,0.8,1051,703,59.9,0.1,9.1,90.2,99.3,68.0,32.0
4,2010-11,CHI,22,1213,927,56.7,2.5,913,714,56.1,2.0,9.5,89.8,99.3,68.8,31.3
5,2011-12,CHI,23,1390,1140,54.9,2.1,1033,885,53.9,0.6,9.6,90.3,99.9,66.4,33.6
6,2012-13,CHI,24,706,684,50.8,-6.7,534,494,51.9,-7.4,11.9,90.7,102.,55.4,44.6
7,2013-14,CHI,25,1155,924,55.6,-2.4,863,697,55.3,-2.6,8.9,91.1,100.,70.9,29.1
8,2014-15,CHI,26,1044,863,54.7,0.3,771,663,53.8,0.1,9.4,92.0,101.,67.9,32.1
9,2015-16,CHI,27,1397,1235,53.1,3.3,990,930,51.6,1.9,11.2,90.8,101.,68.5,31.5
10,2016-17,CHI,28,386,397,49.3,-2.3,265,314,45.8,-5.0,11.3,93.5,104.,61.5,38.5
