,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,EDM,18,800,933,46.2,-1.7,616,718,46.2,-1.7,9.1,89.8,98.9,53.0,47.0
2,2008-09,EDM,19,911,938,49.3,1.9,673,740,47.6,0.0,9.0,92.5,101.,54.2,45.8
3,2009-10,EDM,20,874,902,49.2,4.7,677,663,50.5,5.8,7.8,90.0,97.9,48.7,51.3
4,2010-11,EDM,21,898,946,48.7,4.8,655,714,47.8,5.2,9.5,87.9,97.4,49.9,50.1
5,2011-12,EDM,22,960,1006,48.8,2.6,704,744,48.6,0.5,10.0,92.2,102.,54.2,45.8
6,2012-13,EDM,23,565,742,43.2,-5.0,421,553,43.2,-5.6,10.3,90.0,100.,50.8,49.2
7,2013-14,EDM,24,886,1067,45.4,-0.5,671,794,45.8,0.8,8.6,88.3,96.8,56.0,44.0
8,2014-15,ARI,25,1237,1121,52.5,5.7,895,874,50.6,3.9,7.1,89.8,96.8,65.8,34.2
9,2015-16,PHI,26,613,583,51.3,1.6,433,420,50.8,0.5,7.4,93.7,101.,49.2,50.8
10,2016-17,CBJ,27,201,198,50.4,0.5,158,140,53.0,4.4,9.6,94.9,104.,55.4,44.6
