,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2010-11,PHX,22,81,78,50.9,1.9,54,62,46.6,-2.9,11.9,90.9,102.,60.4,39.6
2,2011-12,WPG,23,46,40,53.5,-3.4,42,31,57.5,0.4,9.7,90.9,100.,55.6,44.4
