,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2003-04,FLA,20,2,5,-1,0,0,0,0,0,0,0,</td,,</td,,9:09,,,,
2,2005-06,FLA,22,64,40,-11,3,0,0,0,6,0,0,5.1,,5.1,,8:38,,,,
3,2006-07,FLA,23,79,66,-10,5,0,1,0,3,0,0,5.8,,5.8,,10:34,,,,
4,2007-08,FLA,24,81,72,-12,3,0,2,1,12,0,1,4.4,183,4.4,183,12:27,156,35,12,18
5,2008-09,FLA,25,77,76,0,12,1,0,1,17,1,1,9.6,213,9.6,213,16:47,202,82,31,19
6,2009-10,FLA,26,60,53,-5,2,0,0,1,15,0,0,2.4,140,2.4,140,15:24,158,72,11,5
7,2010-11,BOS,27,80,93,11,11,1,1,1,12,1,3,13.3,172,13.3,172,13:26,119,52,11,18
8,2011-12,BOS,28,78,80,-3,8,0,0,0,8,0,0,10.8,131,10.8,131,12:48,107,53,22,18
9,2012-13,BOS,29,48,41,2,3,0,1,0,8,1,0,7.7,105,7.7,105,13:43,71,28,15,8
10,2013-14,BOS,30,82,47,1,7,0,1,2,11,1,1,9.5,147,9.5,147,11:54,134,46,26,10
11,2014-15,BOS,31,70,45,1,5,0,1,2,6,0,0,9.4,106,9.4,106,12:08,119,41,13,12
12,2015-16,CBJ,32,82,78,-6,3,0,0,2,8,0,0,5.2,115,5.2,115,10:34,100,56,14,11
