,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2003-04,WSH,19,52,36,-2,6,4,0,2,4,8,0,10.9,,10.9,,12:37,,,,
2,2006-07,WSH,22,77,90,-7,21,17,0,6,14,21,0,15.6,,15.6,,18:24,,,,
3,2007-08,WSH,23,63,54,-18,16,10,0,2,6,10,0,14.1,358,14.1,358,16:55,20,14,40,81
4,2008-09,WSH,24,62,77,25,26,8,0,8,21,22,2,15.2,435,15.2,435,19:14,22,10,73,66
5,2009-10,WSH,25,73,66,36,30,8,2,5,25,19,0,14.4,512,14.4,512,19:07,30,20,61,58
6,2010-11,WSH,26,65,71,22,21,6,1,4,14,12,0,14.3,432,14.3,432,18:04,27,6,61,42
7,2011-12,WSH,27,77,56,9,19,2,0,1,24,9,0,11.5,394,11.5,394,16:47,31,19,52,39
8,2012-13,CAR,28,44,46,14,9,4,0,1,25,5,1,8.7,323,8.7,323,20:57,14,21,46,35
9,2013-14,CAR,29,65,42,1,15,6,1,3,14,6,0,10.5,459,10.5,459,19:55,22,30,49,56
10,2014-15,CAR,30,57,32,-10,6,0,0,0,9,4,0,6.5,207,6.5,207,15:55,30,17,48,34
11,2015-16,MTL,31,15,12,1,1,0,0,0,3,0,0,5.6,41,5.6,41,12:20,6,4,6,8
