,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2005-06,PIT,22,68,85,-7,4,2,0,1,17,14,1,5.3,,5.3,,23:50,,,,
2,2006-07,PIT,23,81,77,9,5,9,0,2,20,24,1,10.9,,10.9,,23:56,,,,
3,2007-08,PIT,24,76,45,-2,4,7,1,1,13,15,0,10.1,224,10.1,224,22:27,30,117,11,53
4,2008-09,TOT,25,48,28,-14,1,1,0,0,11,10,0,2.8,155,2.8,155,23:52,37,69,11,27
5,2008-09,PIT,25,28,16,-15,1,1,0,0,6,5,0,4.8,93,4.8,93,24:34,21,52,6,22
6,2008-09,ANA,25,20,12,1,0,0,0,0,5,5,0,0.0,62,0.0,62,22:53,16,17,5,5
7,2009-10,TOT,26,81,70,1,4,3,0,1,18,14,0,4.6,298,4.6,298,24:45,89,115,19,67
8,2009-10,ANA,26,62,48,-6,1,3,0,0,14,10,0,3.7,214,3.7,214,24:34,71,86,14,52
9,2009-10,EDM,26,19,22,7,3,0,0,1,4,4,0,6.8,84,6.8,84,25:23,18,29,5,15
10,2010-11,EDM,27,35,33,13,2,0,0,0,16,7,2,4.7,91,4.7,91,25:20,29,67,20,41
11,2011-12,EDM,28,51,16,-16,1,2,0,0,9,8,0,7.3,110,7.3,110,20:58,18,85,16,54
12,2012-13,EDM,29,34,23,-7,4,0,0,0,2,7,0,13.3,57,13.3,57,18:29,16,55,9,35
13,2013-14,FLA,30,7,6,-7,0,0,0,0,0,0,0,0.0,16,0.0,16,16:45,4,10,0,2
