,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2005-06,DET,21,4,2,1,0,0,0,0,1,0,0,0.0,,0.0,,7:19,,,,
2,2006-07,DET,22,73,20,8,10,0,0,1,7,0,0,13.2,,13.2,,11:16,,,,
3,2007-08,DET,23,78,28,16,16,3,0,3,12,5,0,15.6,184,15.6,184,16:58,35,26,31,32
4,2008-09,DET,24,80,42,9,11,1,0,1,25,3,0,9.3,211,9.3,211,16:06,41,17,26,18
5,2009-10,DET,25,55,24,-4,9,1,1,1,16,7,1,9.6,187,9.6,187,18:14,34,25,24,39
6,2010-11,DET,26,71,22,-1,12,4,0,5,19,4,0,13.9,228,13.9,228,16:43,30,25,50,42
7,2011-12,DET,27,81,14,18,19,3,1,1,35,8,0,16.0,262,16.0,262,18:16,42,23,39,30
8,2012-13,DET,28,41,6,-4,6,3,0,0,8,0,0,11.5,140,11.5,140,17:47,16,12,18,19
9,2013-14,TBL,29,75,20,5,19,6,0,2,19,14,0,19.1,208,19.1,208,19:59,33,33,53,28
10,2014-15,TBL,30,82,24,-14,10,2,0,0,21,15,0,13.2,155,13.2,155,19:01,23,27,46,27
11,2015-16,TBL,31,76,46,-6,6,1,1,2,16,7,0,7.9,163,7.9,163,18:15,30,25,30,37
12,2016-17,TBL,32,23,6,4,5,0,0,1,6,5,0,17.9,39,17.9,39,17:47,8,12,10,11
