,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2002-03,MIN,18,50,18,1,2,5,0,1,9,4,0,13.2,,13.2,,13:16,,,,
2,2003-04,MIN,19,61,22,-7,2,2,0,0,11,7,0,6.7,,6.7,,14:00,,,,
3,2005-06,MIN,21,80,28,3,10,7,0,3,18,24,0,14.4,,14.4,,15:15,,,,
4,2006-07,MIN,22,82,14,13,15,5,0,3,18,19,0,11.6,,11.6,,15:59,,,,
5,2007-08,MIN,23,81,34,11,7,6,0,4,31,19,0,10.1,256,10.1,256,16:51,10,15,31,37
6,2008-09,MIN,24,71,20,-5,14,2,0,1,16,14,0,11.3,209,11.3,209,16:59,7,12,28,37
7,2009-10,MIN,25,1,2,0,0,0,0,0,0,0,0,</td,0,</td,0,10:44,0,0,0,1
8,2010-11,MIN,26,59,14,-3,12,0,0,2,16,10,0,12.2,172,12.2,172,15:43,15,10,26,20
9,2011-12,MIN,27,37,18,-1,7,2,0,3,8,5,0,10.7,141,10.7,141,16:19,3,9,22,11
10,2012-13,MIN,28,43,8,3,8,0,0,2,10,2,0,11.3,103,11.3,103,13:57,12,6,10,15
11,2013-14,NYI,29,28,12,-9,3,1,0,1,5,0,0,7.8,82,7.8,82,13:57,7,6,10,15
