,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2008-09,NYI,26,18,4,5,0,0,0,0,2,0,0,0.0,28,0.0,28,14:00,39,22,11,2
2,2009-10,SJS,27,1,0,1,0,0,0,0,1,0,0,</td,0,</td,0,9:34,1,4,0,0
3,2010-11,FLA,28,27,12,-1,0,0,0,0,1,0,0,0.0,46,0.0,46,15:53,46,36,1,4
