,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2005-06,STL,22,67,83,-31,2,5,1,1,7,9,0,5.3,,5.3,,21:41,,,,
2,2006-07,TOT,23,75,71,-10,2,4,0,1,8,11,0,4.9,,4.9,,19:26,,,,
3,2006-07,STL,23,55,44,-7,1,4,0,1,6,11,0,5.3,,5.3,,20:12,,,,
4,2006-07,BOS,23,20,27,-3,1,0,0,0,2,0,0,3.6,,3.6,,17:20,,,,
5,2007-08,BOS,24,81,70,11,4,9,0,1,12,11,0,7.6,378,7.6,378,25:09,60,108,21,63
6,2008-09,BOS,25,79,34,32,6,6,1,2,18,19,0,7.7,400,7.7,400,24:39,66,127,23,62
7,2009-10,BOS,26,76,34,-14,4,2,0,2,11,11,2,4.1,337,4.1,337,23:33,98,110,11,50
8,2010-11,TOT,27,75,39,-19,1,9,0,1,17,13,0,6.3,364,6.3,364,23:59,95,126,38,53
9,2010-11,FLA,27,61,33,-26,1,8,0,1,13,11,0,6.7,298,6.7,298,23:58,75,100,31,39
10,2010-11,WSH,27,14,6,7,0,1,0,0,4,2,0,4.0,66,4.0,66,24:05,20,26,7,14
11,2011-12,WSH,28,82,46,-8,7,4,0,3,19,16,0,6.3,370,6.3,370,23:54,113,132,30,68
12,2012-13,CGY,29,46,12,-9,2,4,0,1,6,9,1,6.4,217,6.4,217,25:01,40,100,16,37
13,2013-14,CGY,30,46,18,-15,2,2,0,0,14,2,1,3.9,227,3.9,227,22:42,62,75,13,39
14,2014-15,CGY,31,80,34,6,9,6,0,2,26,15,0,8.7,378,8.7,378,24:39,94,184,51,92
15,2015-16,CGY,32,51,30,-9,0,2,0,0,11,6,0,2.7,186,2.7,186,20:37,37,77,14,37
16,2016-17,CGY,33,19,16,1,0,2,0,0,2,2,0,5.0,86,5.0,86,21:27,21,19,8,20
