,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2012-13,MTL,18,48,20,14,9,0,0,2,17,1,0,11.4,143,11.4,143,12:19,23,25,9,8
2,2013-14,MTL,19,65,26,-12,10,3,0,2,11,7,0,11.8,193,11.8,193,14:24,49,25,30,23
3,2014-15,MTL,20,80,39,8,17,3,0,1,17,9,0,12.3,300,12.3,300,16:26,91,44,24,28
4,2015-16,MTL,21,82,20,-8,21,9,0,4,19,7,0,14.9,360,14.9,360,16:16,62,36,31,36
5,2016-17,MTL,22,23,14,11,6,3,0,2,9,4,0,21.4,79,21.4,79,16:03,10,12,7,12
