,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2013-14,CHI,19,32,29,52.5,-5.3,24,23,51.1,-8.0,0.0,100.,100.,63.2,36.8
2,2014-15,CHI,20,412,343,54.6,1.5,311,253,55.1,4.1,6.0,94.9,100.,61.8,38.2
3,2015-16,CHI,21,881,847,51.0,0.3,652,628,50.9,1.0,6.5,92.6,99.1,43.0,57.0
4,2016-17,CAR,22,292,217,57.4,5.2,215,166,56.4,5.9,6.8,90.2,97.1,61.5,38.5
