,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,CBJ,26,1066,965,52.5,0.4,814,746,52.2,0.4,6.3,91.8,98.1,51.5,48.5
2,2008-09,ATL,27,1046,1186,46.9,-1.6,820,913,47.3,-1.4,7.9,91.3,99.2,43.5,56.5
3,2009-10,ATL,28,1132,1334,45.9,-6.1,859,1000,46.2,-5.1,9.1,91.4,100.,40.9,59.1
4,2010-11,ATL,29,1121,1248,47.3,-4.6,862,866,49.9,-3.0,8.2,92.3,100.,48.0,52.0
5,2011-12,WPG,30,893,941,48.7,-4.2,677,669,50.3,-2.6,9.0,92.7,101.,46.4,53.6
6,2012-13,WPG,31,860,946,47.6,-4.2,628,666,48.5,-2.9,8.7,90.1,98.8,44.3,55.7
7,2013-14,CAR,32,1435,1408,50.5,-0.6,1078,1032,51.1,1.8,6.1,91.7,97.7,48.3,51.7
8,2014-15,CAR,33,1398,1311,51.6,-1.1,1047,967,52.0,0.1,6.5,90.8,97.3,53.6,46.4
9,2015-16,CAR,34,1462,1393,51.2,-0.5,1098,1060,50.9,0.0,7.9,89.8,97.7,48.4,51.6
10,2016-17,CAR,35,413,355,53.8,0.5,306,275,52.7,1.1,6.7,90.6,97.2,54.2,45.8
