,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,ANA,25,682,782,46.6,-10.,545,645,45.8,-11.,3.1,95.2,98.3,43.0,57.0
2,2008-09,TOT,26,668,887,43.0,-14.,525,729,41.9,-15.,5.4,92.3,97.8,42.0,58.0
3,2008-09,ANA,26,487,687,41.5,-16.,392,577,40.5,-17.,5.4,91.9,97.3,39.8,60.2
4,2008-09,SJS,26,181,200,47.5,-9.2,133,152,46.7,-8.9,5.6,93.8,99.4,51.0,49.0
5,2009-10,MTL,27,816,969,45.7,-5.0,597,706,45.8,-5.6,6.9,93.3,100.,43.1,56.9
6,2010-11,MTL,28,700,837,45.5,-7.3,528,593,47.1,-6.6,6.5,93.0,99.6,51.8,48.2
7,2011-12,MTL,29,496,616,44.6,-7.3,367,426,46.3,-6.3,8.9,91.3,100.,43.2,56.8
8,2012-13,MTL,30,325,364,47.2,-7.6,233,263,47.0,-7.6,6.0,93.3,99.3,35.8,64.2
9,2013-14,MTL,31,467,556,45.7,-2.6,353,366,49.1,0.5,6.8,93.5,100.,39.5,60.5
10,2014-15,TOT,32,284,370,43.4,-6.4,218,259,45.7,-4.8,8.9,91.4,100.,39.1,60.9
11,2014-15,MTL,32,45,90,33.3,-16.,32,57,36.0,-12.,0.0,100.,100.,36.5,63.5
12,2014-15,DAL,32,239,280,46.1,-3.6,186,202,47.9,-3.1,10.9,89.2,100.,39.9,60.1
13,2015-16,DAL,33,125,146,46.1,-7.6,93,105,47.0,-5.5,3.3,92.0,95.3,51.0,49.0
