,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,CHI,24,1240,1204,50.7,-1.4,977,937,51.0,-1.9,9.3,93.1,102.,51.7,48.3
2,2008-09,CHI,25,1434,1136,55.8,0.5,1133,908,55.5,0.7,9.6,92.1,101.,50.7,49.3
3,2009-10,CHI,26,1780,1324,57.3,-2.0,1358,969,58.4,-2.5,9.3,89.1,98.4,51.7,48.3
4,2010-11,CHI,27,1799,1472,55.0,2.5,1337,1117,54.5,0.2,7.8,90.2,98.0,55.8,44.2
5,2011-12,CHI,28,1567,1439,52.1,-1.9,1188,1097,52.0,-1.1,10.0,90.8,100.,51.1,48.9
6,2012-13,CHI,29,814,743,52.3,-5.0,613,547,52.8,-6.3,9.9,93.2,103.,54.4,45.6
7,2013-14,CHI,30,1639,1246,56.8,-0.4,1198,943,56.0,-2.0,9.6,90.8,100.,57.6,42.4
8,2014-15,CHI,31,1756,1365,56.3,4.1,1270,1054,54.6,3.2,8.1,92.3,100.,54.4,45.6
9,2015-16,CHI,32,1284,1144,52.9,3.1,942,843,52.8,3.4,8.9,92.4,101.,46.9,53.1
10,2016-17,CHI,33,442,402,52.4,2.6,308,322,48.9,-0.1,9.7,95.4,105.,53.2,46.8
