,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,1999-00,DAL,21,64,81,8,11,3,0,3,14,5,0,12.4,,12.4,,15:51,,,,
2,2000-01,DAL,22,82,128,18,13,7,0,6,19,5,0,16.5,,16.5,,15:29,,,,
3,2001-02,DAL,23,72,109,12,13,4,0,3,16,2,0,16.7,,16.7,,16:52,,,,
4,2002-03,DAL,24,71,134,20,16,2,3,4,20,0,2,20.0,,20.0,,15:43,,,,
5,2003-04,DAL,25,81,121,10,16,9,0,3,20,3,1,18.9,,18.9,,19:24,,,,
6,2005-06,DAL,27,81,183,30,14,8,1,4,31,9,2,15.8,,15.8,,19:15,,,,
7,2006-07,DAL,28,40,33,-2,8,8,0,3,11,4,0,15.8,,15.8,,18:16,,,,
8,2007-08,DAL,29,82,105,23,18,12,2,7,26,16,0,15.5,365,15.5,365,19:00,260,29,56,70
9,2008-09,DAL,30,18,49,-4,3,2,0,0,7,3,0,9.6,89,9.6,89,21:21,53,10,6,12
10,2009-10,DAL,31,76,69,-3,10,9,1,2,16,10,0,12.9,268,12.9,268,19:10,230,48,33,49
11,2010-11,DAL,32,82,76,-3,23,9,1,5,19,4,0,15.8,362,15.8,362,19:14,225,43,41,60
12,2011-12,DAL,33,57,97,1,6,5,0,2,13,2,0,12.5,158,12.5,158,17:02,130,33,18,41
13,2012-13,TOT,34,44,37,-3,10,2,0,2,11,2,0,21.8,96,21.8,96,14:52,85,20,11,15
14,2012-13,DAL,34,29,18,-8,5,1,0,1,4,1,0,19.4,55,19.4,55,14:55,48,12,7,12
15,2012-13,PIT,34,15,19,5,5,1,0,1,7,1,0,25.0,41,25.0,41,14:44,37,8,4,3
16,2013-14,STL,35,71,76,1,9,4,0,3,9,3,0,23.2,86,23.2,86,11:54,110,20,12,13
17,2014-15,TBL,36,70,64,-1,3,0,0,0,5,0,0,10.7,60,10.7,60,9:20,113,16,11,20
