,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2001-02,BUF,23,2,0,-1,0,0,0,0,0,0,0,0.0,,0.0,,18:10,,,,
2,2002-03,BUF,24,46,28,-3,2,1,0,0,5,4,1,8.1,,8.1,,19:53,,,,
3,2003-04,BUF,25,72,26,5,1,0,0,0,9,0,0,1.6,,1.6,,18:23,,,,
4,2005-06,BUF,27,82,74,10,5,0,1,1,11,1,3,7.6,,7.6,,20:21,,,,
5,2006-07,BUF,28,47,34,19,4,0,0,0,10,0,0,11.8,,11.8,,21:07,,,,
6,2007-08,BUF,29,71,48,5,1,0,0,0,14,1,2,1.4,148,1.4,148,21:02,33,117,16,50
7,2008-09,BUF,30,66,36,-2,1,0,0,1,10,1,0,2.9,80,2.9,80,18:26,48,81,17,47
8,2009-10,BUF,31,82,32,13,4,0,0,0,15,0,1,7.5,132,7.5,132,20:37,63,94,22,54
9,2010-11,NJD,32,82,40,-6,4,0,1,2,9,2,0,4.9,202,4.9,202,22:32,67,74,26,44
10,2011-12,NJD,33,39,16,-11,0,0,0,0,5,1,0,0.0,95,0.0,95,21:19,32,41,19,19
11,2012-13,NJD,34,25,10,0,1,0,0,0,2,1,0,4.5,76,4.5,76,17:34,15,15,6,7
12,2013-14,BUF,35,64,34,-21,2,0,0,0,6,0,0,5.0,94,5.0,94,18:00,39,76,28,32
