,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,1997-98,SJS,18,74,14,5,12,1,0,2,13,6,0,14.4,,14.4,,</td>,,,,
2,1998-99,SJS,19,81,24,10,17,4,0,4,18,6,0,15.7,,15.7,,15:11,,,,
3,1999-00,SJS,20,81,36,-9,14,3,0,3,16,7,0,10.6,,10.6,,14:11,,,,
4,2000-01,SJS,21,81,22,7,20,5,0,6,20,7,0,17.1,,17.1,,16:17,,,,
5,2001-02,SJS,22,79,40,9,18,3,0,5,18,5,0,17.4,,17.4,,14:04,,,,
6,2002-03,SJS,23,82,33,-10,19,8,1,3,15,14,0,16.3,,16.3,,18:31,,,,
7,2003-04,SJS,24,80,24,-5,19,9,0,5,16,12,1,12.7,,12.7,,18:12,,,,
8,2005-06,SJS,26,82,26,-12,13,20,1,4,28,24,0,13.1,,13.1,,19:56,,,,
9,2006-07,SJS,27,77,33,9,18,14,0,9,23,23,0,17.8,,17.8,,18:34,,,,
10,2007-08,SJS,28,78,33,-19,12,7,0,2,10,19,0,10.3,310,10.3,310,18:14,83,10,44,72
11,2008-09,SJS,29,76,18,16,22,11,5,10,24,7,2,15.1,396,15.1,396,21:21,98,23,46,61
12,2009-10,SJS,30,82,22,21,28,12,4,6,26,13,0,16.1,472,16.1,472,21:13,76,33,53,69
13,2010-11,SJS,31,82,16,-3,24,11,2,9,20,15,1,13.3,470,13.3,470,20:47,86,31,35,66
14,2011-12,SJS,32,82,26,10,20,10,0,8,19,15,0,12.0,418,12.0,418,20:29,84,33,38,45
15,2012-13,SJS,33,48,24,-2,10,6,1,3,6,8,0,11.3,245,11.3,245,19:07,38,13,25,26
16,2013-14,SJS,34,82,18,0,20,11,2,4,25,12,0,11.6,482,11.6,482,20:31,85,29,50,65
17,2014-15,SJS,35,82,12,-17,12,7,0,4,21,17,0,8.2,403,8.2,403,19:35,83,26,42,74
18,2015-16,SJS,36,82,10,-22,13,11,1,5,9,14,0,11.6,357,11.6,357,19:02,64,36,46,71
19,2016-17,SJS,37,24,4,-3,5,1,0,2,0,2,0,9.8,95,9.8,95,16:51,28,7,12,8
