,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,1998-99,VAN,20,30,27,-12,0,0,0,0,2,0,0,0.0,,0.0,,8:07,,,,
2,1999-00,VAN,21,51,39,3,4,0,1,1,7,0,0,8.6,,8.6,,11:48,,,,
3,2000-01,VAN,22,81,94,5,12,0,2,0,13,0,0,11.6,,11.6,,14:35,,,,
4,2001-02,VAN,23,82,111,4,12,1,0,2,19,0,1,12.6,,12.6,,14:03,,,,
5,2002-03,VAN,24,82,82,21,10,1,4,0,25,1,1,12.7,,12.7,,13:24,,,,
6,2003-04,VAN,25,53,73,5,9,1,1,4,10,1,1,13.9,,13.9,,14:06,,,,
7,2005-06,VAN,27,45,71,-8,8,0,0,2,9,1,0,11.9,,11.9,,13:57,,,,
8,2006-07,VAN,28,81,64,0,9,1,0,3,15,3,2,7.5,,7.5,,15:37,,,,
9,2007-08,TOT,29,78,91,1,9,0,1,1,11,2,0,11.6,179,11.6,179,13:10,198,38,26,23
10,2007-08,VAN,29,61,64,-4,7,0,0,1,8,1,0,10.3,140,10.3,140,13:24,154,29,19,17
11,2007-08,WSH,29,17,27,5,2,0,1,0,3,1,0,16.7,39,16.7,39,12:19,44,9,7,6
12,2008-09,PIT,30,76,101,0,13,0,0,1,17,1,0,15.1,161,15.1,161,14:13,262,37,20,14
13,2009-10,PIT,31,79,106,17,13,2,0,1,13,1,1,14.3,192,14.3,192,14:47,180,53,28,28
14,2010-11,PIT,32,67,129,14,9,0,3,2,15,0,3,12.6,166,12.6,166,15:38,192,39,23,19
15,2011-12,PIT,33,82,44,5,16,1,2,4,12,5,2,12.9,240,12.9,240,15:41,160,41,37,23
16,2012-13,PIT,34,48,36,-2,8,0,0,1,13,0,0,13.1,103,13.1,103,14:43,97,41,11,13
17,2013-14,MIN,35,82,54,8,9,0,1,3,15,2,1,9.6,183,9.6,183,15:24,190,61,34,25
18,2014-15,MIN,36,29,13,0,4,0,0,0,6,0,0,16.7,48,16.7,48,12:36,39,22,11,7
