,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2012-13,STL,19,2,0,-1,0,0,0,0,0,0,0,0.0,2,0.0,2,7:30,2,0,1,0
2,2013-14,STL,20,18,8,-3,1,0,0,0,1,0,0,5.6,36,5.6,36,10:37,40,5,3,1
3,2014-15,STL,21,54,16,7,10,3,0,4,5,0,0,12.0,191,12.0,191,13:28,146,21,16,11
4,2015-16,STL,22,65,26,3,4,0,0,1,9,0,0,4.3,159,4.3,159,11:52,126,16,21,8
5,2016-17,STL,23,32,12,4,1,0,0,0,8,0,0,2.9,62,2.9,62,11:35,58,10,7,7
