,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2015-16,SJS,22,45,14,0,0,2,0,0,0,2,0,4.8,97,4.8,97,13:37,39,35,8,22
2,2016-17,SJS,23,11,2,-1,1,0,0,0,1,0,0,5.9,28,5.9,28,15:48,17,12,0,5
