,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2005-06,SJS,25,34,27,3,0,0,0,0,1,0,0,0.0,,0.0,,13:53,,,,
2,2006-07,SJS,26,35,31,0,0,0,0,0,2,1,0,0.0,,0.0,,10:46,,,,
3,2007-08,SJS,27,66,98,20,1,0,0,0,8,0,1,2.1,120,2.1,120,17:28,127,83,24,39
4,2008-09,SJS,28,75,38,6,0,0,0,0,7,0,0,0.0,133,0.0,133,16:39,175,78,17,33
5,2009-10,SJS,29,79,66,3,3,1,0,1,13,0,0,4.7,205,4.7,205,20:20,233,99,24,42
6,2010-11,SJS,30,73,44,5,1,0,0,0,12,1,0,1.0,244,1.0,244,19:37,203,140,21,27
7,2011-12,SJS,31,60,31,3,0,0,0,0,4,0,0,0.0,134,0.0,134,18:23,126,143,14,33
8,2012-13,TOT,32,43,35,-9,1,0,0,0,5,0,0,3.7,81,3.7,81,17:35,89,98,10,10
9,2012-13,SJS,32,29,26,-8,0,0,0,0,3,0,0,0.0,54,0.0,54,17:09,56,64,8,9
10,2012-13,PIT,32,14,9,-1,1,0,0,0,2,0,0,7.1,27,7.1,27,18:30,33,34,2,1
11,2013-14,MTL,33,53,42,-12,0,0,0,0,2,0,0,0.0,70,0.0,70,14:21,144,115,5,17
