,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2003-04,PIT,24,81,64,-23,14,5,3,4,12,8,1,15.8,,15.8,,18:54,,,,
2,2005-06,PIT,26,77,63,-22,7,10,5,1,13,7,2,14.4,,14.4,,18:06,,,,
3,2006-07,PIT,27,64,71,4,14,1,1,0,10,4,1,12.8,,12.8,,16:15,,,,
4,2007-08,PIT,28,77,103,14,14,11,2,6,18,5,1,17.0,262,17.0,262,19:05,138,34,50,32
5,2008-09,TBL,29,70,98,4,19,7,0,3,15,4,0,<str,205,<str,205,17:45,173,23,33,24
6,2009-10,TBL,30,69,68,-8,14,7,0,7,17,8,1,12.2,248,12.2,248,18:46,174,22,35,32
7,2010-11,TBL,31,54,51,-3,5,9,0,1,15,9,0,9.4,204,9.4,204,16:02,125,19,28,16
8,2011-12,TBL,32,68,82,-11,14,5,1,2,18,10,0,13.9,212,13.9,212,17:41,142,36,37,30
9,2012-13,TBL,33,24,22,-3,4,2,0,1,2,0,0,16.2,55,16.2,55,15:44,49,9,14,7
10,2013-14,TBL,34,57,67,-7,5,0,0,0,7,3,0,5.3,140,5.3,140,11:47,75,26,11,23
11,2014-15,NYR,35,6,4,-4,0,0,0,0,0,0,0,0.0,8,0.0,8,10:02,14,2,0,3
