,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2002-03,EDM,21,46,58,-7,1,0,0,0,6,0,0,3.0,,3.0,,19:41,,,,
2,2003-04,EDM,22,46,32,8,1,1,0,0,3,0,0,5.6,,5.6,,17:16,,,,
3,2005-06,TOT,24,27,38,-4,1,1,0,0,2,0,0,12.5,,12.5,,11:51,,,,
4,2005-06,EDM,24,11,17,-3,1,0,0,0,1,0,0,33.3,,33.3,,10:49,,,,
5,2005-06,FLA,24,16,21,-1,0,1,0,0,1,0,0,7.7,,7.7,,12:33,,,,
6,2006-07,FLA,25,23,28,9,0,0,0,0,4,1,0,0.0,,0.0,,12:22,,,,
7,2007-08,SJS,26,22,36,-8,0,1,0,0,3,0,0,4.3,47,4.3,47,15:15,24,17,0,17
8,2008-09,SJS,27,47,57,3,1,0,0,0,6,1,0,3.6,68,3.6,68,13:03,53,30,10,19
