,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2002-03,CGY,22,58,12,-15,1,3,0,0,6,3,1,5.1,,5.1,,20:36,,,,
2,2003-04,CGY,23,82,24,8,3,6,0,1,13,11,0,6.5,,6.5,,22:14,,,,
3,2005-06,CGY,25,74,68,6,0,2,0,1,7,11,0,2.3,,2.3,,22:20,,,,
4,2006-07,COL,26,15,14,-4,0,1,1,0,3,0,0,10.5,,10.5,,19:47,,,,
5,2007-08,COL,27,43,20,5,3,2,0,1,8,0,0,14.3,73,14.3,73,15:59,26,40,8,16
6,2008-09,TOT,28,83,24,-15,6,1,0,1,13,3,1,6.5,217,6.5,217,18:48,65,100,20,24
7,2008-09,COL,28,64,18,-10,5,1,0,1,10,3,1,7.3,169,7.3,169,18:10,45,80,17,19
8,2008-09,CGY,28,19,6,-5,1,0,0,0,3,0,0,4.0,48,4.0,48,20:58,20,20,3,5
9,2009-10,TOT,29,81,28,-2,10,1,0,3,14,1,0,11.6,206,11.6,206,21:56,68,138,16,29
10,2009-10,FLA,29,61,22,-7,6,1,0,1,10,1,0,10.1,153,10.1,153,22:25,59,107,14,25
11,2009-10,PIT,29,20,6,5,4,0,0,2,4,0,0,15.4,53,15.4,53,20:27,9,31,2,4
12,2010-11,BUF,30,71,36,-11,8,5,0,1,16,6,0,9.7,273,9.7,273,23:20,49,123,15,50
13,2011-12,BUF,31,79,28,4,9,1,0,0,10,4,0,9.1,222,9.1,222,22:22,54,128,14,40
14,2012-13,TOT,32,39,14,-8,2,0,0,0,4,4,0,3.3,121,3.3,121,20:04,39,57,7,14
15,2012-13,BUF,32,24,14,-6,2,0,0,0,4,2,0,5.3,72,5.3,72,21:08,28,49,7,13
16,2012-13,STL,32,15,0,-2,0,0,0,0,0,2,0,0.0,49,0.0,49,18:22,11,8,0,1
17,2013-14,STL,33,27,6,1,1,0,0,0,3,2,0,2.5,66,2.5,66,15:36,8,24,2,6
18,2014-15,TOT,34,43,19,-6,0,1,0,0,3,0,0,2.6,72,2.6,72,14:55,33,50,9,8
19,2014-15,STL,34,7,2,0,0,0,0,0,0,0,0,0.0,8,0.0,8,13:04,3,8,0,0
20,2014-15,CBJ,34,18,9,-7,0,1,0,0,2,0,0,4.8,35,4.8,35,17:15,20,23,2,4
21,2014-15,MIN,34,18,8,1,0,0,0,0,1,0,0,0.0,29,0.0,29,13:19,10,19,7,4
