,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2002-03,CAR,22,19,0,-4,0,1,1,0,1,0,0,10.5,,10.5,,9:43,,,,
2,2003-04,CAR,23,17,2,-1,0,0,0,0,2,1,0,0.0,,0.0,,8:37,,,,
3,2005-06,TOT,25,23,4,1,1,0,0,0,0,0,0,5.9,,5.9,,9:16,,,,
4,2005-06,CAR,25,21,4,1,1,0,0,0,0,0,0,6.3,,6.3,,9:25,,,,
5,2005-06,STL,25,2,0,0,0,0,0,0,0,0,0,0.0,,0.0,,7:39,,,,
6,2006-07,PHX,26,75,46,-8,11,2,1,0,8,1,0,9.9,,9.9,,14:53,,,,
7,2007-08,PHX,27,33,6,-7,2,0,0,0,1,0,0,5.7,53,5.7,53,12:24,26,12,12,4
8,2008-09,PIT,28,22,27,-2,2,0,0,0,4,0,0,8.7,38,8.7,38,11:26,17,8,6,2
9,2010-11,TOR,30,8,4,0,0,0,0,0,1,0,0,0.0,10,0.0,10,6:59,6,3,4,1
