,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2001-02,STL,20,1,0,0,0,0,0,0,0,0,0,0.0,,0.0,,18:56,,,,
2,2002-03,STL,21,82,190,23,3,0,0,0,16,0,0,4.5,,4.5,,20:03,,,,
3,2003-04,STL,22,15,41,-1,1,0,0,0,2,0,0,9.1,,9.1,,18:16,,,,
4,2005-06,STL,24,63,156,-6,4,0,0,2,5,1,0,7.1,,7.1,,18:46,,,,
5,2006-07,STL,25,70,82,20,2,1,0,1,22,1,1,3.5,,3.5,,21:30,,,,
6,2007-08,STL,26,78,93,-12,1,1,0,0,11,2,1,2.5,164,2.5,164,22:24,135,124,31,40
7,2008-09,STL,27,82,86,-17,2,1,1,0,15,1,1,4.5,174,4.5,174,23:26,124,145,41,46
8,2009-10,STL,28,66,81,3,1,0,1,0,15,0,0,2.7,163,2.7,163,22:41,70,106,32,57
9,2010-11,STL,29,60,57,3,0,0,0,0,10,0,3,0.0,151,0.0,151,20:48,78,114,28,24
10,2011-12,STL,30,81,57,20,1,0,0,0,12,0,0,1.2,180,1.2,180,20:41,106,153,22,31
11,2012-13,STL,31,46,39,6,3,0,0,0,9,0,0,7.7,84,7.7,84,19:19,70,89,11,12
12,2013-14,STL,32,79,97,11,3,0,0,1,12,0,0,3.6,163,3.6,163,17:56,96,130,25,32
13,2014-15,STL,33,80,47,3,2,0,0,1,12,0,1,2.3,159,2.3,159,16:49,108,126,17,30
14,2015-16,NSH,34,73,76,1,1,0,0,1,4,0,0,1.6,130,1.6,130,13:51,100,86,8,35
