,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2000-01,VAN,20,75,24,-3,10,10,0,3,10,4,0,15.7,,15.7,,12:00,,,,
2,2001-02,VAN,21,79,32,1,5,4,0,2,18,5,0,7.7,,7.7,,12:22,,,,
3,2002-03,VAN,22,79,34,8,10,4,0,2,13,3,1,10.4,,10.4,,12:26,,,,
4,2003-04,VAN,23,82,18,18,17,1,0,3,21,15,0,11.8,,11.8,,13:33,,,,
5,2005-06,VAN,25,82,34,7,11,11,0,4,26,21,2,10.8,,10.8,,16:40,,,,
6,2006-07,VAN,26,81,36,19,20,16,0,8,30,18,0,15.3,,15.3,,18:04,,,,
7,2007-08,VAN,27,82,50,6,17,12,0,7,25,20,0,11.7,403,11.7,403,19:03,11,14,24,38
8,2008-09,VAN,28,82,36,24,22,9,0,7,36,15,0,10.9,482,10.9,482,18:48,13,15,35,42
9,2009-10,VAN,29,63,28,36,21,8,0,8,43,13,0,12.9,396,12.9,396,19:08,8,3,25,28
10,2010-11,VAN,30,82,32,30,23,18,0,10,39,24,0,15.4,452,15.4,452,18:33,13,12,36,48
11,2011-12,VAN,31,72,40,14,20,10,0,6,22,15,0,13.1,413,13.1,413,18:49,21,15,28,25
12,2012-13,VAN,32,47,18,12,9,3,0,3,19,9,0,8.7,221,8.7,221,19:01,15,7,16,21
13,2013-14,VAN,33,73,38,0,11,5,0,4,18,13,0,7.1,370,7.1,370,20:36,37,21,32,27
14,2014-15,VAN,34,82,18,5,16,4,0,5,35,21,0,8.8,370,8.8,370,18:21,21,16,19,36
15,2015-16,VAN,35,82,36,7,20,8,0,6,21,11,1,10.9,396,10.9,396,18:20,20,19,24,31
16,2016-17,VAN,36,23,6,-6,4,2,0,1,5,3,0,9.4,97,9.4,97,18:44,7,7,8,5
