,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,PIT,23,560,689,44.8,-1.8,434,513,45.8,-1.4,8.4,94.1,102.,39.9,60.1
2,2008-09,PIT,24,667,824,44.7,-4.7,503,582,46.4,-4.5,9.1,90.6,99.7,41.0,59.0
3,2009-10,PIT,25,395,399,49.7,-5.9,298,295,50.3,-5.6,8.1,87.0,95.0,55.2,44.8
4,2010-11,PIT,26,919,856,51.8,-1.6,684,640,51.7,-2.0,5.3,93.4,98.6,52.8,47.2
5,2011-12,PHI,27,936,915,50.6,-3.1,684,648,51.4,-2.0,9.4,90.5,100.,40.4,59.6
6,2012-13,PHI,28,330,410,44.6,-5.2,251,293,46.1,-3.8,8.6,91.7,100.,35.1,64.9
7,2013-14,TOT,29,894,1115,44.5,-5.0,667,862,43.6,-5.9,8.0,94.3,102.,45.5,54.5
8,2013-14,PHI,29,133,130,50.6,5.0,103,98,51.2,6.7,5.5,96.0,101.,44.9,55.1
9,2013-14,COL,29,761,985,43.6,-6.7,564,764,42.5,-8.0,8.5,94.1,102.,45.6,54.4
10,2014-15,TOT,30,711,899,44.2,-2.2,544,647,45.7,-0.5,8.1,91.8,100.,46.1,53.9
11,2014-15,COL,30,557,708,44.0,-0.6,427,503,45.9,1.0,9.3,92.0,101.,46.2,53.8
12,2014-15,BOS,30,154,191,44.6,-8.3,117,144,44.8,-5.9,4.1,91.3,95.4,45.8,54.2
13,2015-16,BOS,31,252,372,40.4,-10.,186,274,40.4,-10.,7.2,89.3,96.6,37.4,62.6
