,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,BUF,23,652,723,47.4,-3.3,514,537,48.9,-2.7,9.8,92.3,102.,48.9,51.1
2,2008-09,BUF,24,594,710,45.6,-6.2,452,531,46.0,-6.2,9.8,90.6,100.,50.8,49.2
3,2009-10,TOT,25,727,746,49.4,-5.9,560,559,50.0,-4.5,5.4,93.4,98.8,47.6,52.4
4,2009-10,BUF,25,16,19,45.7,-6.7,13,15,46.4,-5.3,18.2,88.9,107.,62.5,37.5
5,2009-10,BOS,25,711,727,49.4,-6.0,547,544,50.1,-4.5,5.0,93.5,98.5,47.4,52.6
6,2010-11,BOS,26,378,415,47.7,-5.9,288,303,48.7,-4.2,7.8,93.6,101.,43.1,56.9
7,2011-12,BOS,27,571,679,45.7,-11.,447,506,46.9,-9.0,6.2,93.0,99.2,44.8,55.2
8,2012-13,BOS,28,452,447,50.3,-7.0,326,330,49.7,-7.2,7.7,93.2,100.,48.9,51.1
9,2013-14,BOS,29,533,595,47.3,-9.3,396,429,48.0,-7.9,7.9,95.3,103.,52.7,47.3
10,2014-15,BOS,30,552,663,45.4,-8.3,412,498,45.3,-7.2,4.0,93.7,97.6,48.0,52.0
11,2015-16,NYR,31,71,134,34.6,-16.,54,98,35.5,-17.,4.8,94.6,99.4,23.7,76.3
