,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,DAL,24,1047,1002,51.1,-3.4,797,792,50.2,-3.2,7.8,91.4,99.2,51.9,48.1
2,2008-09,DAL,25,1173,1179,49.9,-2.8,916,905,50.3,-3.2,9.5,90.8,100.,48.4,51.6
3,2009-10,DAL,26,1263,1454,46.5,-5.0,965,1094,46.9,-4.5,8.0,92.5,100.,51.3,48.7
4,2010-11,DAL,27,1380,1533,47.4,-2.3,1015,1159,46.7,-4.0,8.9,93.6,102.,52.5,47.5
5,2011-12,DAL,28,1221,1363,47.3,-4.3,923,995,48.1,-4.3,8.5,92.0,100.,47.1,52.9
6,2012-13,DAL,29,648,735,46.9,-2.0,449,537,45.5,-2.3,11.4,91.8,103.,49.9,50.1
7,2013-14,DAL,30,1154,1106,51.1,0.6,860,810,51.5,1.3,9.7,91.8,101.,49.3,50.7
8,2014-15,DAL,31,1131,1297,46.6,-8.4,849,955,47.1,-8.2,9.6,89.4,99.0,53.4,46.6
9,2015-16,TOT,32,1317,1098,54.5,1.0,954,824,53.7,0.3,7.7,92.7,100.,58.1,41.9
10,2015-16,CHI,32,417,322,56.4,5.9,289,250,53.6,4.1,6.6,93.3,99.9,66.5,33.5
11,2015-16,PIT,32,900,776,53.7,-1.6,665,574,53.7,-2.0,8.2,92.5,100.,55.1,44.9
12,2016-17,PIT,33,376,407,48.0,-5.5,289,296,49.4,-5.8,7.7,92.8,100.,49.3,50.7
