,name,goals_ev,goals_pp,goals_sh,assists_ev,assists_pp,assists_sh
0,macenma01,1.17695210534,0.11698489667,0.0267194501589,2.68512560747,0.193137565128,0.0724926500108
1,staffdr01,3.61408744479,1.42852434546,0.112284191198,6.06406263034,2.05524100101,0.166385243763
2,rangepa01,5.33418501797,0.203598446726,0.396251043952,5.3637839397,0.52074769955,0.0706970761167
3,collije01,0.595005957939,0.110029561676,0.0,1.24705183552,0.0948702146084,0.0
4,fransco01,5.15492177165,1.34803477915,0.468427794099,7.65682154366,2.87722804225,0.25775763359
5,scevico01,5.30180806728,1.52994601545,0.22687450892,8.4981606771,2.35721990504,0.263343148781
6,fabbrro01,6.61285346246,1.83791357545,0.177216243381,13.4254565525,4.66088379345,0.144057925466
7,brodzky01,7.04909229713,1.18747709343,0.486778936241,14.0090205032,4.03334858758,0.390872861196
8,richami02,3.07421130073,1.52790449182,0.257184096166,8.52626821676,3.06833008859,0.174448091883
9,jurcoto01,2.34509687682,0.324762455206,0.131265692469,5.40246416869,0.445170955801,0.215888766548
10,molleos01,2.71937802564,0.538821967845,0.0775871033797,4.38623764275,1.06329571349,0.156934553137
11,calvema01,0.656100265133,0.61700205563,0.131437507367,1.74282981177,1.05225456997,0.0
12,oleksja01,1.89464677178,0.361618462746,0.0978295498431,2.41784534971,1.03419809834,0.0799059544197
13,kanebo01,2.56475341602,1.08320546779,0.0130765390613,8.55160632486,3.97657889975,0.384581387737
14,pacioma01,0.969679724005,0.269976989476,0.023872003401,2.32853273524,0.539658046166,0.0
15,beechkr01,4.074791846,0.925306086717,0.127558904113,6.57291160843,1.47737381424,0.13770424483
16,emingst01,1.27957948705,0.236418444932,0.0173239457715,2.68280172109,0.288390282247,0.230521730057
17,catenda01,0.959367607706,0.062072955363,0.00853851801387,2.43294904371,0.139011880309,0.0170770360277
18,radivbr01,4.24135686933,0.291961458923,0.349190993725,8.88056868601,0.858042840213,0.438146981925
19,cumisky01,1.09000446112,0.177163188988,0.0,1.86887054078,0.691691158225,0.0621002276607
20,tambeje01,3.18782190271,0.345981859594,0.123357850654,4.39774855856,0.880475185855,0.0945247733223
21,nolanjo01,1.88896806179,0.374711863975,0.137339947852,3.65849533005,0.586918969118,0.14232037253
22,lindees01,1.95031831963,0.0539297322979,0.0896861342028,3.24288335653,0.24193719236,0.0929689516076
23,poulibe01,2.78071770987,0.346182837788,0.158690554938,4.01693989852,0.426655079112,0.186737457869
24,tikhovi01,2.2884114713,0.210597957412,0.205015451821,4.75209423246,0.816426338756,0.145371356252
25,barkoal01,6.164459571,1.49551925842,0.290775684229,12.9786433276,3.83806722905,0.476907486132
26,teubeco01,0.925170098792,0.1241107728,0.0541975963911,3.61675367959,0.575093952801,0.0786707430519
27,brickco01,0.511424999852,0.102238250355,0.0241858633924,1.67629493638,0.149286125846,0.0339450142551
28,dipenjo01,1.52121755205,0.185128830776,0.0468971019822,2.93013853583,0.276625191383,0.0624711270605
29,theodsh01,3.24395764422,0.865284156464,0.0349127031483,7.23466216653,2.38663484196,0.0772781866137
30,vasicjo01,4.87307366726,1.16774885754,0.348866513184,13.0152409362,4.33525810002,0.563462523324
31,marchal01,0.609104823717,0.0809333273887,0.0,0.479550100109,0.0530863076996,0.0
32,cousini01,0.611363722883,0.11022239017,0.0157460557386,0.697468320817,0.155717397296,0.0157460557386
33,buchnpa01,1.32657604036,0.0699888546626,0.0997686230971,1.86222991883,0.101250180548,0.0110854025663
34,prustbr01,2.23510133839,0.151972935678,0.289221340351,5.02118013333,0.550033752233,0.199782641479
35,granbpe01,0.610269434687,0.0,0.0,1.70761538986,0.106593912112,0.0481455667975
36,johnsja02,4.0240804109,0.837924775152,0.0657748738383,4.92729970379,1.44623451827,0.0625710954178
37,laichbr01,4.55594476747,1.37108830801,0.263671282832,8.64351823824,1.84365520323,0.192726799635
38,duclaan01,6.73986289793,1.8274668584,0.0939534769265,11.7506842183,4.55269437653,0.116782748643
39,streima01,8.4048338061,4.06504323287,0.214691518994,15.8929410916,8.87860770863,0.433068019113
40,phanedi01,6.65227906776,3.60389338865,0.183429660732,10.5570435615,5.9731108822,0.120047927694
41,nesteni01,0.923513909472,0.0,0.0,1.55534346408,0.0385258116428,0.0
42,danoma01,3.80326297237,1.16007838043,0.0487777776493,6.16911479103,1.9683833119,0.0337653922449
43,janmama02,5.14990547629,1.28574395729,0.348771802061,9.00634148204,2.94873939554,0.161030839117
44,kosmasc01,1.31645271043,0.181455591047,0.0,2.72022615527,0.541658442802,0.0154369237566
45,loovvi01,0.766935790895,0.0413023116495,0.0412441781123,1.4154169181,0.0290065373314,0.0
46,legwada01,8.47298658921,2.90356589633,0.327243935961,16.4170276179,6.23614856762,0.299967215535
47,hicketh01,2.68547264397,0.494866798638,0.11394507309,5.51118316414,1.04778053164,0.0739069821987
48,belaner01,7.64225454832,2.03664919882,0.215282120599,12.2477386084,4.50410204438,0.367254196152
49,kontipe01,1.12010908331,0.135037781959,0.0447878100342,2.47838378652,0.196492273926,0.101263608568
50,fleisto01,5.7696959069,1.54163568212,0.231975360646,10.6468058955,3.7129366268,0.382714089583
51,maattol01,3.11220011715,0.722201703674,0.0,4.51963644785,1.48482635179,0.0519462457889
52,perrema01,2.68859634062,0.627480734579,0.0997928806978,3.78236194457,0.977089334847,0.146955367582
53,stonema01,0.382986395792,0.0574863755838,0.0,1.00862580476,0.134750682092,0.0321934610449
54,frattma01,2.7220249407,0.777042085178,0.0214029193508,3.94326297547,1.60692485357,0.0214029193508
55,fishemi01,10.188827591,4.60776264573,0.0942890852593,15.0656009349,8.84779547921,0.245648959161
56,corvojo01,8.96883668817,4.06564544329,0.238720189589,17.07547434,9.63906600817,0.428624441277
57,klefbos01,6.54752628223,1.41933152777,0.396210034502,6.70382146854,1.44427288425,0.152183618608
58,pyattto01,2.28869854295,0.176978783042,0.218897262331,4.40562183649,0.548389712107,0.227558176911
59,horakro01,1.46676298624,0.372160155857,0.0682765393442,2.79307037536,0.748780654939,0.039281225272
60,proutda01,0.921832842715,0.159218320835,0.0127157300173,2.00606198878,0.632162686123,0.0822707897744
61,stewach02,5.90330879825,1.28529493449,0.39147818342,7.70471185704,2.78157717624,0.0889480390445
62,smithre01,1.85942366049,0.604523514902,0.0,2.20363286604,0.802416079319,0.129538234194
63,marinma01,1.5811974092,0.058277986087,0.0782172433078,1.67124631431,0.134280822275,0.0663088364476
64,sedinda01,12.9237567242,4.73039670739,0.66237874838,18.72928141,9.75980029913,0.438356302697
65,andrean01,0.527893491578,0.0117929643623,0.0,1.67967203992,0.203173972507,0.0
66,blundmi01,0.0878428543945,0.0,0.0,0.254235536013,0.0,0.0
67,ovechal01,8.21182452459,3.17085274103,0.163861480626,9.20703218324,4.23537842363,0.115432957589
68,mormijo01,0.844724467429,0.0891568649411,0.0,2.39027356817,0.318082011547,0.0934653909163
69,cliffky01,1.74304400223,0.451314353815,0.0429322497578,3.40604416213,0.805982740849,0.0343318478902
70,tryamni01,3.07080928533,0.834970008845,0.152157674478,4.4856694189,1.54789356554,0.065860870993
71,bulmebr01,1.0206630788,0.140163131546,0.0,2.28189808866,0.660197340117,0.0467210438488
72,wingeto01,2.45111526966,0.666755979021,0.0764906381362,5.19587158568,1.19125736158,0.100297513664
73,burakan01,4.93333189404,1.4709945108,0.170709863378,7.80947924459,2.22085950282,0.149741554364
74,staaljo01,7.96570357033,2.4245823684,0.439874526449,12.6267055947,5.19002925803,0.398412881153
75,lojekma01,1.53221009342,0.397846604467,0.00876187390753,2.13928359367,1.05856906035,0.0
76,backeda01,8.04510341849,1.73625745221,0.444172411135,14.2714875829,5.49526439665,0.455466167103
77,giontbr01,12.1391949326,5.22173801521,0.698856431417,19.3524892002,10.1370531322,0.707950851204
78,wennbal01,1.80789088508,0.135236118812,0.0871051971521,3.30550164185,0.658777443854,0.140998432644
79,paliomi01,1.48046854263,0.0621782919749,0.0629135247221,2.8969395405,0.625909850438,0.0813691909867
80,shoreni01,1.30289464238,0.192095443881,0.0,2.35739308215,0.544939376747,0.0431784483013
81,yorkmi01,4.92362074466,1.42492729147,0.220936137372,11.0101724414,3.00110254825,0.374470093092
82,backmch01,2.08599176214,0.278940058054,0.0252132432341,5.90826510388,0.785366083355,0.17815842687
