,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,TOT,22,717,659,52.1,-1.1,544,464,54.0,-0.1,9.1,89.5,98.6,55.3,44.7
2,2007-08,SJS,22,546,502,52.1,-2.0,416,353,54.1,-1.4,9.3,88.4,97.7,57.4,42.6
3,2007-08,BUF,22,171,157,52.1,1.9,128,111,53.6,3.7,8.7,92.7,101.,49.5,50.5
4,2008-09,VAN,23,687,801,46.2,-4.5,507,606,45.6,-4.9,9.9,92.8,102.,51.5,48.5
5,2009-10,VAN,24,552,593,48.2,-3.6,404,458,46.9,-4.6,8.3,93.4,101.,49.9,50.1
6,2010-11,FLA,25,624,697,47.2,-4.0,460,527,46.6,-4.8,5.8,91.3,97.1,53.6,46.4
7,2011-12,NJD,26,240,290,45.3,-9.0,175,209,45.6,-8.5,11.5,94.5,106.,47.4,52.6
8,2012-13,NJD,27,447,378,54.2,-3.0,342,279,55.1,-1.2,6.7,90.0,96.8,51.3,48.7
9,2013-14,NJD,28,717,629,53.3,-1.2,535,467,53.4,-0.6,4.9,90.1,95.0,50.1,49.9
10,2014-15,NJD,29,623,692,47.4,1.1,458,509,47.4,1.7,9.8,92.6,102.,51.2,48.8
11,2015-16,NYI,30,213,257,45.3,-3.8,139,186,42.8,-7.4,7.4,95.7,103.,46.6,53.4
