,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,DET,22,57,49,53.8,-2.0,41,40,50.6,-11.,0.0,90.0,90.0,54.8,45.2
2,2008-09,LAK,23,1148,972,54.2,2.2,873,718,54.9,2.5,8.0,89.7,97.7,56.1,43.9
3,2009-10,COL,24,1072,1388,43.6,-3.3,844,1034,44.9,-4.2,9.9,92.9,102.,42.5,57.5
4,2010-11,COL,25,283,285,49.8,-1.9,227,216,51.2,-0.5,7.2,89.0,96.1,56.7,43.3
5,2011-12,TOT,26,1219,1045,53.8,-0.9,882,809,52.2,-3.0,7.7,91.2,98.9,57.7,42.3
6,2011-12,COL,26,935,833,52.9,-0.9,683,646,51.4,-2.9,7.6,91.1,98.7,57.0,43.0
7,2011-12,DET,26,284,212,57.3,0.0,199,163,55.0,-2.3,7.9,91.4,99.3,60.4,39.6
8,2012-13,DET,27,548,441,55.4,3.7,411,331,55.4,3.8,7.1,93.0,100.,57.5,42.5
9,2013-14,DET,28,1210,1253,49.1,-5.3,928,941,49.7,-4.0,7.3,92.0,99.3,51.5,48.5
10,2014-15,DET,29,1103,994,52.6,-1.1,793,775,50.6,-2.0,8.8,92.9,101.,52.6,47.4
11,2015-16,DET,30,686,728,48.5,-5.7,521,577,47.4,-5.2,8.3,92.1,100.,46.0,54.0
12,2016-17,NJD,31,294,287,50.6,3.3,227,211,51.8,4.8,10.1,92.9,103.,50.3,49.7
