,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,LAK,23,62,103,37.6,13.4,49,80,38.0,14.0,19.0,92.5,111.,53.1,46.9
2,2008-09,LAK,24,204,227,47.3,-5.8,167,175,48.8,-4.3,4.6,87.9,92.6,51.9,48.1
3,2009-10,NYR,25,401,464,46.4,-5.6,307,346,47.0,-4.9,6.5,91.7,98.2,39.2,60.8
4,2010-11,NYR,26,975,1058,48.0,-3.9,749,728,50.7,-2.6,6.4,92.8,99.3,39.3,60.7
5,2011-12,NYR,27,861,939,47.8,-3.0,640,639,50.0,-3.1,8.0,92.0,100.,28.7,71.3
6,2012-13,NYR,28,407,414,49.6,-4.0,307,290,51.4,-2.6,2.9,91.0,93.9,38.0,62.0
7,2013-14,NYR,29,708,832,46.0,-9.6,539,601,47.3,-7.6,5.5,94.5,99.9,23.0,77.0
8,2014-15,TBL,30,680,707,49.0,-4.5,505,491,50.7,-2.5,8.3,91.1,99.4,37.3,62.7
9,2015-16,TBL,31,698,667,51.1,-0.9,526,509,50.8,-0.9,7.1,89.5,96.7,46.6,53.4
10,2016-17,TBL,32,193,175,52.4,2.2,158,138,53.4,4.0,8.7,91.2,99.9,36.6,63.4
