,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,NSH,23,1073,905,54.2,3.4,840,720,53.8,3.2,8.2,91.6,99.9,53.4,46.6
2,2008-09,NSH,24,1349,1242,52.1,4.0,1044,970,51.8,3.3,7.8,90.0,97.8,49.3,50.7
3,2009-10,NSH,25,1487,1323,52.9,0.8,1148,1023,52.9,0.9,8.6,91.8,100.,45.6,54.4
4,2010-11,NSH,26,1258,1170,51.8,3.7,950,917,50.9,2.7,8.5,93.8,102.,45.0,55.0
5,2011-12,NSH,27,1370,1457,48.5,1.6,1038,1107,48.4,0.3,9.2,93.1,102.,46.4,53.6
6,2012-13,MIN,28,849,882,49.0,-4.0,647,671,49.1,-4.7,8.3,91.8,100.,50.1,49.9
7,2013-14,MIN,29,1542,1674,47.9,-2.3,1159,1263,47.9,-3.1,9.1,93.4,102.,53.9,46.1
8,2014-15,MIN,30,1696,1637,50.9,0.7,1285,1205,51.6,0.1,8.2,91.7,99.8,56.1,43.9
9,2015-16,MIN,31,1713,1710,50.0,4.1,1300,1237,51.2,5.0,8.6,91.7,100.,53.5,46.5
10,2016-17,MIN,32,425,470,47.5,-3.7,308,358,46.2,-5.4,10.5,94.7,105.,51.9,48.1
