,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,LAK,23,1017,1098,48.1,-0.3,785,870,47.4,0.0,8.6,89.6,98.2,51.1,48.9
2,2008-09,LAK,24,1151,1053,52.2,0.1,895,819,52.2,-0.3,8.4,89.1,97.5,52.2,47.8
3,2009-10,LAK,25,1013,1050,49.1,-3.0,791,811,49.4,-3.5,7.9,91.6,99.5,56.0,44.0
4,2010-11,LAK,26,1193,1099,52.1,-1.5,895,833,51.8,-0.9,9.6,92.7,102.,52.7,47.3
5,2011-12,LAK,27,1331,1031,56.4,1.2,961,788,54.9,0.3,8.4,92.4,100.,52.2,47.8
6,2012-13,LAK,28,767,508,60.2,6.6,570,407,58.3,4.0,7.1,92.2,99.3,56.8,43.2
7,2013-14,LAK,29,1081,789,57.8,-0.5,797,607,56.8,-0.3,6.9,92.5,99.4,53.7,46.3
8,2014-15,LAK,30,1071,922,53.7,-1.0,791,692,53.3,-0.5,5.6,90.4,96.0,52.3,47.7
9,2015-16,LAK,31,1187,866,57.8,2.3,902,655,57.9,2.8,5.0,92.5,97.6,55.4,44.6
10,2016-17,LAK,32,279,248,52.9,-1.0,200,174,53.5,-0.5,6.1,85.5,91.6,54.8,45.2
