,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,NYR,22,663,533,55.4,-0.5,526,399,56.9,-0.6,8.9,92.5,101.,61.1,38.9
2,2008-09,TOT,23,695,691,50.1,-4.7,532,524,50.4,-3.7,7.4,91.2,98.6,61.7,38.3
3,2008-09,NYR,23,604,561,51.8,-3.7,465,427,52.1,-2.7,7.7,91.5,99.2,62.3,37.7
4,2008-09,PHX,23,91,130,41.2,-7.4,67,97,40.9,-6.1,5.5,90.1,95.6,59.2,40.8
5,2009-10,CGY,24,799,693,53.6,1.5,562,512,52.3,1.8,9.5,90.8,100.,50.8,49.2
6,2010-11,TOT,25,104,133,43.9,1.9,81,99,45.0,2.5,3.3,87.7,91.0,47.6,52.4
7,2010-11,ATL,25,84,100,45.7,5.7,68,75,47.6,7.8,4.0,85.2,89.2,44.2,55.8
8,2010-11,MTL,25,20,33,37.7,-7.1,13,24,35.1,-11.,0.0,100.,100.,63.6,36.4
