,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,MIN,22,1223,1202,50.4,1.7,925,942,49.5,1.3,10.6,92.4,103.,43.0,57.0
2,2008-09,MIN,23,856,909,48.5,0.0,647,675,48.9,-0.1,7.7,91.4,99.1,49.3,50.7
3,2009-10,MIN,24,722,739,49.4,-0.2,538,569,48.6,-0.5,7.5,90.8,98.3,49.5,50.5
4,2010-11,MIN,25,1337,1434,48.2,4.7,994,1080,47.9,5.6,9.3,90.6,99.9,43.5,56.5
5,2011-12,SJS,26,1618,1380,54.0,2.4,1217,994,55.0,2.2,6.7,92.7,99.4,56.0,44.0
6,2012-13,SJS,27,487,377,56.4,6.7,346,276,55.6,3.5,8.7,90.4,99.0,56.1,43.9
7,2013-14,SJS,28,1192,888,57.3,5.2,881,658,57.2,3.2,9.9,93.0,102.,50.3,49.7
8,2014-15,SJS,29,1707,1487,53.4,3.6,1208,1051,53.5,4.0,8.3,89.9,98.2,51.2,48.8
9,2015-16,SJS,30,1674,1480,53.1,2.9,1235,1061,53.8,1.7,8.3,90.3,98.6,51.2,48.8
10,2016-17,SJS,31,500,429,53.8,2.4,375,315,54.3,2.4,8.8,91.0,99.8,61.7,38.3
