,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,SJS,23,1012,800,55.8,1.6,775,586,56.9,0.9,10.4,91.9,102.,58.8,41.2
2,2008-09,SJS,24,1044,844,55.3,0.3,801,610,56.8,1.3,7.8,92.0,99.8,53.0,47.0
3,2009-10,OTT,25,805,811,49.8,-3.3,586,608,49.1,-6.0,8.2,89.3,97.5,53.8,46.2
4,2010-11,OTT,26,774,876,46.9,-4.7,595,667,47.1,-3.9,8.5,89.7,98.3,53.1,46.9
5,2011-12,OTT,27,1255,1121,52.8,-2.0,922,893,50.8,-2.9,9.8,91.4,101.,62.2,37.8
6,2012-13,OTT,28,397,291,57.7,1.5,281,225,55.5,0.5,8.2,94.5,102.,61.1,38.9
7,2013-14,OTT,29,1167,1133,50.7,-3.1,874,913,48.9,-3.9,9.1,88.6,97.7,57.0,43.0
8,2014-15,OTT,30,761,799,48.8,-1.9,541,610,47.0,-2.2,8.7,92.7,101.,45.9,54.1
9,2015-16,TOT,31,429,527,44.9,-4.4,318,387,45.1,-3.1,9.4,92.4,101.,37.5,62.5
10,2015-16,OTT,31,314,388,44.7,-2.6,231,281,45.1,-1.4,10.1,91.5,101.,37.2,62.8
11,2015-16,TOR,31,115,139,45.3,-9.2,87,106,45.1,-7.5,7.3,94.7,101.,38.3,61.7
12,2016-17,TOR,32,53,62,46.1,-4.4,32,40,44.4,-6.2,8.7,85.2,93.9,46.9,53.1
