,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2008-09,NYI,24,333,457,42.2,-8.1,244,311,44.0,-7.1,5.3,90.5,95.8,37.0,63.0
2,2009-10,TOT,25,526,799,39.7,-9.6,422,546,43.6,-5.2,5.2,91.3,96.5,24.9,75.1
3,2009-10,NYI,25,301,504,37.4,-12.,244,327,42.7,-6.8,5.1,89.7,94.8,23.4,76.6
4,2009-10,TBL,25,225,295,43.3,-5.0,178,219,44.8,-3.3,5.3,93.6,98.9,27.0,73.0
5,2010-11,TBL,26,819,853,49.0,-5.0,657,591,52.6,-1.8,6.1,91.0,97.0,40.0,60.0
6,2011-12,TBL,27,583,717,44.8,-6.3,425,498,46.0,-5.9,6.6,87.9,94.5,33.2,66.8
7,2012-13,TBL,28,406,513,44.2,-2.9,314,375,45.6,-1.7,8.9,91.4,100.,36.2,63.8
8,2013-14,TBL,29,795,776,50.6,-0.9,626,579,52.0,0.0,6.5,92.8,99.3,44.4,55.6
9,2014-15,ANA,30,749,832,47.4,-4.6,561,621,47.5,-4.9,7.5,93.3,100.,42.5,57.5
10,2015-16,ANA,31,402,446,47.4,-6.2,289,302,48.9,-6.3,5.2,94.0,99.2,46.2,53.8
