,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,SJS,23,731,552,57.0,4.0,568,398,58.8,5.1,7.1,87.6,94.7,61.6,38.4
2,2008-09,TOT,24,1304,1315,49.8,1.4,989,988,50.0,0.8,8.1,92.5,100.,46.8,53.2
3,2008-09,TBL,24,164,176,48.2,0.2,126,138,47.7,-1.1,6.2,95.1,101.,51.7,48.3
4,2008-09,PHI,24,1140,1139,50.0,1.6,863,850,50.4,1.1,8.4,92.1,100.,45.9,54.1
5,2009-10,PHI,25,1463,1323,52.5,0.8,1097,949,53.6,0.9,9.1,92.4,101.,48.5,51.5
6,2010-11,PHI,26,1564,1518,50.7,-0.6,1173,1089,51.9,0.3,10.2,92.0,102.,48.1,51.9
7,2011-12,PHI,27,1524,1379,52.5,0.2,1109,984,53.0,0.8,8.3,91.5,99.8,49.6,50.4
8,2012-13,TBL,28,759,861,46.9,-1.6,569,639,47.1,-1.9,10.5,91.3,101.,48.6,51.4
9,2013-14,TBL,29,1351,1463,48.0,-5.6,1036,1069,49.2,-4.3,9.1,92.5,101.,49.7,50.3
10,2014-15,TBL,30,970,871,52.7,-0.5,722,634,53.2,-0.7,8.4,92.9,101.,50.8,49.2
11,2015-16,TBL,31,813,916,47.0,-6.9,607,665,47.7,-5.6,8.3,92.7,101.,46.2,53.8
12,2016-17,NSH,32,60,61,49.6,2.3,44,44,50.0,3.9,9.1,87.1,96.2,52.2,47.8
