,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,NSH,23,123,138,47.1,-3.7,95,96,49.7,-3.1,5.7,89.9,95.6,49.1,50.9
2,2008-09,NSH,24,647,642,50.2,-0.1,477,502,48.7,-2.4,7.9,92.9,100.,51.1,48.9
3,2009-10,NSH,25,1149,1238,48.1,-5.6,876,909,49.1,-3.8,7.0,90.9,98.0,43.4,56.6
4,2010-11,NSH,26,1090,1334,45.0,-7.1,808,992,44.9,-6.6,9.8,92.8,102.,44.1,55.9
5,2011-12,NSH,27,866,1090,44.3,-4.6,654,783,45.5,-4.2,7.5,92.1,99.6,41.2,58.8
6,2012-13,NSH,28,639,750,46.0,-2.9,464,544,46.0,-3.4,8.9,92.0,100.,43.0,57.0
7,2013-14,TOT,29,997,1172,46.0,-5.9,751,852,46.8,-6.0,6.2,92.3,98.5,50.4,49.6
8,2013-14,NSH,29,582,763,43.3,-5.5,430,556,43.6,-6.2,5.9,91.4,97.3,45.1,54.9
9,2013-14,NYR,29,415,409,50.4,-6.1,321,296,52.0,-5.2,6.6,93.9,100.,61.4,38.6
10,2014-15,NYR,30,972,1014,48.9,-1.9,704,764,48.0,-3.1,11.0,92.8,103.,43.7,56.3
11,2015-16,NYR,31,1064,1164,47.8,2.2,796,833,48.9,2.9,10.1,92.9,103.,44.7,55.3
12,2016-17,NYR,32,304,349,46.6,2.2,226,247,47.8,1.3,11.9,90.1,102.,45.4,54.6
