,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,NJD,23,1131,875,56.4,4.9,870,674,56.3,5.3,9.1,91.4,100.,60.0,40.0
2,2008-09,NJD,24,1296,959,57.5,5.0,1016,717,58.6,6.0,9.1,92.3,101.,52.9,47.1
3,2009-10,NJD,25,1319,1106,54.4,5.1,1051,832,55.8,5.8,9.0,93.0,102.,56.8,43.2
4,2010-11,NJD,26,211,187,53.0,3.9,168,149,53.0,3.9,7.0,90.7,97.7,53.8,46.2
5,2011-12,NJD,27,1106,1024,51.9,1.8,849,772,52.4,2.6,9.0,89.8,98.8,53.9,46.1
6,2012-13,MIN,28,739,589,55.6,7.5,554,441,55.7,6.6,8.0,89.7,97.8,62.6,37.4
7,2013-14,MIN,29,1036,869,54.4,8.7,790,634,55.5,9.8,8.2,91.9,100.,61.3,38.7
8,2014-15,MIN,30,1228,1095,52.9,4.0,907,779,53.8,3.3,9.3,92.2,101.,62.2,37.8
9,2015-16,MIN,31,1055,1066,49.7,2.6,793,795,49.9,1.7,7.6,91.9,99.5,61.7,38.3
10,2016-17,MIN,32,219,219,50.0,1.7,171,174,49.6,0.9,8.7,90.8,99.5,50.0,50.0
