,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,DAL,22,757,562,57.4,4.3,591,449,56.8,5.5,8.9,89.8,98.7,55.9,44.1
2,2008-09,DAL,23,1135,1006,53.0,1.6,876,773,53.1,1.1,10.7,90.7,101.,47.8,52.2
3,2009-10,DAL,24,1175,1253,48.4,-2.1,893,957,48.3,-2.7,10.6,90.1,100.,51.7,48.3
4,2010-11,DAL,25,1101,1209,47.7,-1.6,833,917,47.6,-1.2,9.9,93.2,103.,55.4,44.6
5,2011-12,DAL,26,1202,1175,50.6,0.8,893,868,50.7,0.5,10.6,91.5,102.,52.7,47.3
6,2012-13,DAL,27,702,673,51.1,4.7,505,521,49.2,3.5,7.5,90.5,98.0,51.6,48.4
7,2013-14,BOS,28,817,596,57.8,2.3,606,467,56.5,1.3,8.9,93.2,102.,59.0,41.0
8,2014-15,BOS,29,1128,978,53.6,2.2,825,739,52.7,2.6,8.3,91.0,99.4,50.1,49.9
9,2015-16,BOS,30,1197,1107,52.0,3.4,905,831,52.1,3.5,8.3,92.6,101.,51.5,48.5
10,2016-17,VAN,31,349,301,53.7,5.4,245,236,50.9,2.4,5.1,89.1,94.2,60.2,39.8
