,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,EDM,23,667,763,46.6,-0.9,509,583,46.6,-1.3,10.2,88.4,98.5,47.2,52.8
2,2008-09,EDM,24,595,784,43.1,-5.8,450,591,43.2,-5.6,10.3,92.5,102.,35.1,64.9
3,2009-10,MIN,25,855,989,46.4,-4.7,663,736,47.4,-3.3,8.9,91.6,100.,39.3,60.7
4,2010-11,MIN,26,906,1016,47.1,2.2,692,765,47.5,3.5,8.5,91.4,100.,41.4,58.6
5,2011-12,MIN,27,1035,1296,44.4,-1.8,758,929,44.9,-1.5,6.8,92.2,99.0,39.4,60.6
6,2012-13,MIN,28,553,598,48.0,-4.4,406,435,48.3,-4.5,6.3,87.9,94.1,36.9,63.1
7,2013-14,MIN,29,780,1019,43.4,-8.9,556,745,42.7,-9.9,8.4,93.6,102.,32.5,67.5
8,2014-15,MIN,30,594,761,43.8,-8.8,449,531,45.8,-7.8,9.6,90.0,99.6,34.6,65.4
9,2015-16,STL,31,528,520,50.4,-1.8,371,375,49.7,-3.0,5.8,93.4,99.2,35.0,65.0
10,2016-17,STL,32,138,128,51.9,-1.4,107,92,53.8,-0.3,7.8,87.3,95.1,34.1,65.9
