,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2007-08,LAK,24,183,267,40.7,-7.0,139,190,42.2,-4.7,11.2,92.5,103.,47.7,52.3
2,2008-09,LAK,25,58,65,47.2,-4.0,40,51,44.0,-7.1,8.3,84.8,93.2,47.2,52.8
3,2009-10,NYI,26,1067,1057,50.2,2.0,780,778,50.1,0.5,8.5,91.5,100.,53.0,47.0
4,2010-11,NYI,27,1225,1271,49.1,2.6,897,916,49.5,2.9,8.3,90.7,98.9,54.3,45.7
5,2011-12,NYI,28,1287,1307,49.6,2.7,953,951,50.1,2.1,9.5,89.9,99.4,58.5,41.5
6,2012-13,NYI,29,761,699,52.1,1.2,545,503,52.0,0.5,8.6,89.0,97.6,61.2,38.8
7,2013-14,TOT,30,956,1072,47.1,2.3,715,816,46.7,1.6,9.5,92.1,101.,50.7,49.3
8,2013-14,NYI,30,137,163,45.7,-2.4,91,118,43.5,-3.7,10.8,95.1,105.,59.4,40.6
9,2013-14,BUF,30,604,719,45.7,3.5,460,558,45.2,2.6,8.2,91.3,99.6,48.0,52.0
10,2013-14,MIN,30,215,190,53.1,4.1,164,140,53.9,4.6,12.4,92.9,105.,51.9,48.1
11,2014-15,BUF,31,868,1256,40.9,4.6,678,915,42.6,5.3,8.1,92.2,100.,46.4,53.6
12,2015-16,BUF,32,670,692,49.2,1.9,515,535,49.0,1.8,6.2,93.2,99.4,50.6,49.4
13,2016-17,BUF,33,211,200,51.3,3.8,161,152,51.4,4.5,2.5,93.9,96.5,52.9,47.1
