,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2013-14,BOS,20,7,12,36.8,</td,7,10,41.2,</td,0.0,100.,100.,33.3,66.7
2,2014-15,BOS,21,16,18,47.1,-9.2,13,17,43.3,-13.,0.0,86.7,86.7,86.7,13.3
3,2015-16,BOS,22,50,43,53.8,5.8,35,37,48.6,0.8,0.0,92.3,92.3,55.3,44.7
