,season,TOT,age,corsi_for,corsi_against,corsi_pct,corsi_rel_pct,fenwick_for,fenwick_against,fenwick_pct,fenwick_rel_pct,on_ice_shot_pct,on_ice_sv_pct,pdo,zs_offense_pct,zs_defense_pct
1,2016-17,BOS,24,44,26,62.9,9.3,30,21,58.8,3.6,0.0,93.8,93.8,71.4,28.6
