,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2007-08,BUF,20,16,14,12,0,0,0,0,3,0,0,0.0,25,0.0,25,16:41,43,10,0,8
2,2008-09,BUF,21,7,19,-3,0,0,0,0,0,0,0,0.0,3,0.0,3,14:10,16,8,0,5
3,2010-11,BUF,23,58,69,13,4,0,0,0,13,0,0,7.5,122,7.5,122,16:54,158,99,14,34
4,2011-12,BUF,24,51,64,-19,1,0,0,0,4,0,0,2.0,122,2.0,122,18:35,123,90,14,34
5,2012-13,BUF,25,42,70,3,1,0,0,0,5,0,1,4.0,59,4.0,59,18:22,122,92,5,25
6,2013-14,BUF,26,68,73,-29,1,0,0,0,7,0,1,2.1,135,2.1,135,17:49,208,161,11,35
7,2014-15,BUF,27,64,68,-22,1,0,0,0,5,0,1,2.4,113,2.4,113,18:45,172,168,10,40
8,2015-16,TOT,28,45,60,2,1,0,0,0,4,0,0,2.5,77,2.5,77,15:29,108,61,2,22
9,2015-16,BUF,28,35,32,3,1,0,0,0,4,0,0,3.6,55,3.6,55,15:55,73,36,1,18
10,2015-16,WSH,28,10,28,-1,0,0,0,0,0,0,0,0.0,22,0.0,22,13:59,35,25,1,4
