,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2007-08,NYI,19,9,2,3,1,1,0,1,2,0,1,13.3,27,13.3,27,16:28,5,3,4,1
2,2008-09,NYI,20,65,36,-6,9,9,0,3,16,4,1,10.9,314,10.9,314,18:01,64,30,76,30
3,2009-10,NYI,21,80,34,-22,15,4,0,4,14,18,1,7.6,460,7.6,460,20:32,62,44,78,65
4,2010-11,NYI,22,38,40,3,5,0,0,2,10,5,0,6.9,163,6.9,163,16:35,31,16,26,22
5,2011-12,NYI,23,79,46,-15,21,3,0,2,18,3,0,15.8,279,15.8,279,17:04,51,33,62,30
6,2012-13,NYI,24,48,38,-2,4,0,0,0,17,3,0,4.0,175,4.0,175,16:57,48,21,35,35
7,2013-14,NYI,25,71,51,-9,22,5,0,4,32,10,0,13.8,381,13.8,381,20:26,43,35,44,39
8,2014-15,NYI,26,60,12,-8,12,6,0,2,21,12,0,9.2,349,9.2,349,19:33,53,23,30,45
9,2015-16,NYI,27,79,51,-4,15,7,0,4,26,16,0,10.9,376,10.9,376,18:12,90,39,42,54
10,2016-17,BUF,28,21,6,1,4,3,0,0,1,7,0,11.5,104,11.5,104,19:22,18,6,7,13
