,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2009-10,CAR,21,14,0,6,2,1,0,1,4,3,0,10.3,60,10.3,60,25:47,6,34,8,9
2,2010-11,CAR,22,76,32,-8,6,1,0,2,16,7,0,7.4,221,7.4,221,19:06,41,111,22,36
3,2011-12,CAR,23,76,4,-7,3,5,0,1,13,6,0,6.3,292,6.3,292,19:48,15,106,30,40
4,2012-13,CAR,24,40,12,0,1,0,0,0,7,0,0,2.2,101,2.2,101,18:25,22,63,8,18
5,2013-14,BUF,25,69,14,-13,4,2,0,0,7,3,1,6.1,224,6.1,224,20:10,34,113,12,31
6,2014-15,LAK,26,26,4,4,2,1,0,0,4,2,0,16.7,60,16.7,60,12:41,21,28,3,6
7,2015-16,LAK,27,44,6,2,1,1,0,0,2,5,0,6.3,78,6.3,78,12:14,20,38,2,13
8,2016-17,ARI,28,3,0,-1,0,0,0,0,0,0,0,0.0,8,0.0,8,16:40,0,4,1,1
