,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2003-04,LAK,20,4,0,-4,0,0,0,0,1,0,0,0.0,,0.0,,18:29,,,,
2,2005-06,TOT,22,29,20,-12,0,0,0,0,2,3,0,0.0,,0.0,,16:39,,,,
3,2005-06,LAK,22,8,12,-4,0,0,0,0,1,1,0,0.0,,0.0,,15:16,,,,
4,2005-06,NYI,22,21,8,-8,0,0,0,0,1,2,0,0.0,,0.0,,17:11,,,,
5,2007-08,EDM,24,71,22,2,2,1,0,0,13,2,0,8.8,102,8.8,102,16:53,41,55,18,54
6,2008-09,EDM,25,72,38,12,5,2,0,0,21,11,0,11.3,139,11.3,139,21:10,46,87,31,64
7,2009-10,TOT,26,51,32,-16,6,1,0,0,6,7,1,14.9,111,14.9,111,21:24,43,55,15,61
8,2009-10,EDM,26,47,26,-16,5,1,0,0,5,7,1,14.0,100,14.0,100,21:49,38,51,15,57
9,2009-10,NSH,26,4,6,0,1,0,0,0,1,0,0,25.0,11,25.0,11,16:28,5,4,0,4
10,2013-14,EDM,30,7,2,0,0,0,0,0,1,0,0,0.0,5,0.0,5,13:41,3,9,1,1
