,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2005-06,PHX,23,82,99,-18,4,1,3,1,15,15,1,7.8,,7.8,,19:59,,,,
2,2006-07,PHX,24,69,59,-7,3,2,0,0,12,9,1,6.3,,6.3,,21:00,,,,
3,2007-08,PHX,25,82,85,7,3,2,1,1,13,2,0,5.7,209,5.7,209,21:16,169,162,34,38
4,2008-09,FLA,26,82,72,14,5,1,0,1,23,4,1,5.7,235,5.7,235,22:23,172,136,25,71
5,2009-10,FLA,27,82,88,-7,7,1,0,1,11,8,1,8.9,189,8.9,189,22:24,156,201,18,61
6,2010-11,VAN,28,65,53,10,2,0,0,0,5,0,0,3.8,136,3.8,136,15:54,99,111,9,28
7,2011-12,VAN,29,47,64,0,1,0,0,0,6,0,0,2.4,105,2.4,105,15:33,61,63,8,29
8,2012-13,VAN,30,36,29,-2,0,0,0,0,2,0,0,0.0,70,0.0,70,15:28,45,34,16,13
9,2013-14,MIN,31,45,37,-7,2,0,0,0,5,2,0,6.9,78,6.9,78,13:37,58,37,7,18
10,2014-15,MIN,32,14,26,-3,0,0,0,0,1,0,0,0.0,10,0.0,10,12:03,15,20,2,5
