,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2006-07,NYI,22,15,0,-2,1,0,0,1,1,0,0,6.3,,6.3,,5:13,,,,
2,2007-08,NYI,23,16,0,1,2,0,0,0,1,0,0,11.8,30,11.8,30,8:42,4,8,6,1
3,2008-09,NYI,24,59,18,-4,5,3,1,2,10,13,1,8.9,187,8.9,187,16:32,29,39,44,34
4,2009-10,NYI,25,76,6,4,11,0,1,1,17,8,1,8.8,248,8.8,248,17:13,39,41,60,32
5,2010-11,NYI,26,71,38,13,6,0,7<,1,22,8,1,8.3,253,8.3,253,17:46,22,62,65,33
6,2011-12,NYI,27,82,6,-3,12,5,0,1,20,10,0,12.8,232,12.8,232,17:27,29,66,58,33
7,2012-13,NYI,28,48,12,-3,3,2,1,1,15,8,0,6.5,159,6.5,159,18:01,23,47,29,24
8,2013-14,NYI,29,80,8,-11,18,5,2,0,17,15,1,15.0,282,15.0,282,18:20,39,47,50,35
9,2014-15,NYI,30,78,12,8,9,4,1,4,13,14,2,8.9,310,8.9,310,16:35,48,80,56,38
10,2015-16,NYI,31,81,12,1,11,7,2,2,19,13,0,11.0,322,11.0,322,17:43,35,92,30,30
11,2016-17,DET,32,23,0,-8,3,0,2<,0,2,6,0,11.1,75,11.1,75,17:22,20,19,7,5
