,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2002-03,WSH,19,17,24,-3,0,0,0,0,2,0,0,0.0,,0.0,,10:08,,,,
2,2003-04,WSH,20,41,45,-11,0,0,0,0,4,0,0,0.0,,0.0,,17:32,,,,
3,2005-06,WSH,22,66,81,-12,4,1,0,0,10,2,1,10.0,,10.0,,21:21,,,,
4,2006-07,WSH,23,68,63,-14,1,0,0,0,13,0,3,3.7,,3.7,,18:56,,,,
5,2007-08,WSH,24,20,8,-4,0,0,0,0,2,0,0,0.0,22,0.0,22,11:08,17,8,5,6
6,2008-09,TOT,25,71,50,-3,3,2,0,1,11,10,0,5.9,174,5.9,174,21:37,77,119,11,28
7,2008-09,PHI,25,12,8,0,0,0,0,0,1,1,0,0.0,16,0.0,16,17:53,11,11,4,3
8,2008-09,TBL,25,50,36,-4,2,2,0,0,10,9,0,6.3,138,6.3,138,23:33,55,91,7,22
9,2008-09,FLA,25,9,6,1,1,0,0,1,0,0,0,7.7,20,7.7,20,15:49,11,17,0,3
10,2009-10,ANA,26,63,30,1,4,0,0,1,10,2,0,8.9,113,8.9,113,19:29,102,99,10,15
11,2010-11,NYR,27,65,22,-5,2,0,0,1,3,1,0,8.7,60,8.7,60,15:51,143,103,18,16
12,2011-12,NYR,28,42,28,0,2,0,0,0,1,1,1,10.5,45,10.5,45,13:17,63,53,5,9
13,2012-13,NYR,29,35,8,9,0,0,0,0,3,0,0,0.0,45,0.0,45,13:02,53,41,4,7
