,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2005-06,ATL,23,71,46,1,9,1,0,0,9,1,0,9.3,,9.3,,10:06,,,,
2,2006-07,ATL,24,74,62,8,5,0,0,2,13,1,0,5.6,,5.6,,10:14,,,,
3,2007-08,ATL,25,69,41,-10,6,0,2,0,5,0,0,8.4,143,8.4,143,10:24,84,28,26,9
4,2008-09,ATL,26,60,52,0,6,0,2,0,10,0,0,8.5,152,8.5,152,11:15,85,42,26,10
5,2009-10,ATL,27,61,60,1,10,1,0,2,7,0,0,10.3,172,10.3,172,12:12,105,28,35,13
6,2010-11,ATL,28,36,19,4,5,0,0,1,7,0,0,9.4,78,9.4,78,10:35,59,16,16,5
7,2011-12,WPG,29,78,42,-9,12,0,1,1,8,0,0,11.0,181,11.0,181,14:46,163,73,23,19
8,2012-13,WPG,30,26,19,-3,1,0,0,0,1,0,0,4.5,38,4.5,38,10:27,41,12,10,3
9,2013-14,WPG,31,27,8,-5,1,0,0,0,1,0,0,4.2,33,4.2,33,10:38,41,7,7,7
10,2014-15,WPG,32,82,58,-4,5,0,0,1,7,0,1,9.8,89,9.8,89,9:13,136,52,13,15
