,season,TOT,age,games_played,pen_min,plus_minus,goals_ev,goals_pp,goals_sh,goals_gw,assists_ev,assists_pp,assists_sh,shot_pct,shots_attempted,shot_pct,shots_attempted,time_on_ice_avg,hits,blocks,takeaways,giveaways
1,2006-07,EDM,24,12,0,-1,1,0,0,0,4,1,0,7.7,,7.7,,20:05,,,,
2,2007-08,EDM,25,82,20,-6,10,3,0,1,12,6,2,13.3,209,13.3,209,22:12,27,159,33,74
3,2008-09,EDM,26,82,26,6,3,2,0,1,25,14,1,4.7,212,4.7,212,21:58,47,136,40,70
4,2009-10,EDM,27,82,16,-10,3,1,1,0,17,8,1,5.1,206,5.1,206,22:25,52,162,33,76
5,2010-11,EDM,28,79,32,-14,3,3,0,0,11,7,2,5.7,219,5.7,219,24:30,69,172,43,87
6,2011-12,TOT,29,67,20,-8,1,2,0,1,15,4,0,4.2,176,4.2,176,24:04,65,115,30,50
7,2011-12,EDM,29,47,12,-3,1,2,0,1,10,4,0,6.0,124,6.0,124,22:49,54,76,18,45
8,2011-12,MIN,29,20,8,-5,0,0,0,0,5,0,0,0.0,52,0.0,52,27:01,11,39,12,5
9,2012-13,MIN,30,43,18,-11,2,1,0,0,7,3,0,8.3,103,8.3,103,19:19,24,57,9,15
10,2013-14,FLA,31,73,18,-5,1,2,0,1,21,4,0,3.2,215,3.2,215,21:20,59,95,16,32
11,2014-15,MTL,32,72,30,10,4,0,0,0,8,0,0,5.7,154,5.7,154,19:20,55,164,11,53
12,2015-16,MTL,33,45,12,3,1,0,0,0,0,0,1,2.8,82,2.8,82,16:52,29,88,6,39
13,2016-17,LAK,34,13,6,-2,1,0,0,0,2,1,0,11.1,24,11.1,24,15:49,6,18,1,5
